owner,sensor,date,latitude,longitude,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42044:1,2018-08-12T06:30:00Z,26.1914,-97.0507,1014.6,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T07:00:00Z,26.1914,-97.0507,1014.56,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T07:30:00Z,26.1914,-97.0507,1014.43,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T08:00:00Z,26.1914,-97.0507,1014.32,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T08:30:00Z,26.1914,-97.0507,1014.23,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T09:00:00Z,26.1914,-97.0507,1014.36,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T09:30:00Z,26.1914,-97.0507,1014.08,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T10:00:00Z,26.1914,-97.0507,1014.21,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T10:30:00Z,26.1914,-97.0507,1014.14,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T11:00:00Z,26.1914,-97.0507,1014.45,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T11:30:00Z,26.1914,-97.0507,1014.51,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T12:00:00Z,26.1914,-97.0507,1014.7,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T12:30:00Z,26.1914,-97.0507,1014.85,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T13:00:00Z,26.1914,-97.0507,1015.24,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T13:30:00Z,26.1914,-97.0507,1015.48,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T14:00:00Z,26.1914,-97.0507,1015.64,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T14:30:00Z,26.1914,-97.0507,1015.65,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T15:00:00Z,26.1914,-97.0507,1015.94,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T15:30:00Z,26.1914,-97.0507,1016.16,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T16:00:00Z,26.1914,-97.0507,1016.49,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T16:30:00Z,26.1914,-97.0507,1016.38,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T17:00:00Z,26.1914,-97.0507,1016.3,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T17:30:00Z,26.1914,-97.0507,1016.4,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T18:00:00Z,26.1914,-97.0507,1016.15,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T18:30:00Z,26.1914,-97.0507,1015.56,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T19:00:00Z,26.1914,-97.0507,1015.39,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T19:30:00Z,26.1914,-97.0507,1015.13,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T20:00:00Z,26.1914,-97.0507,1015.26,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T20:30:00Z,26.1914,-97.0507,1014.63,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T21:00:00Z,26.1914,-97.0507,1014.42,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T21:30:00Z,26.1914,-97.0507,1013.76,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T22:00:00Z,26.1914,-97.0507,1013.15,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T22:30:00Z,26.1914,-97.0507,1013.23,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T23:00:00Z,26.1914,-97.0507,1013.05,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-12T23:30:00Z,26.1914,-97.0507,1012.96,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T00:00:00Z,26.1914,-97.0507,1012.84,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T00:30:00Z,26.1914,-97.0507,1013.1,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T01:00:00Z,26.1914,-97.0507,1013.36,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T01:30:00Z,26.1914,-97.0507,1013.76,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T02:00:00Z,26.1914,-97.0507,1013.92,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T02:30:00Z,26.1914,-97.0507,1014.5,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T03:00:00Z,26.1914,-97.0507,1014.99,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T03:30:00Z,26.1914,-97.0507,1015.38,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T04:00:00Z,26.1914,-97.0507,1016.06,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T04:30:00Z,26.1914,-97.0507,1016.12,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T05:00:00Z,26.1914,-97.0507,1015.94,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T05:30:00Z,26.1914,-97.0507,1015.78,11111222 
TABS,ioos:station:wmo:42044:1,2018-08-13T06:00:00Z,26.1914,-97.0507,1015.72,11111222 
