owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T00:42:00Z,29.6817,-94.985,0,3.6,134,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T01:42:00Z,29.6817,-94.985,0,3.4,125,5.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T02:42:00Z,29.6817,-94.985,0,3.5,132,5.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T03:42:00Z,29.6817,-94.985,0,4.1,123,5.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T04:42:00Z,29.6817,-94.985,0,3.4,117,5.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T05:42:00Z,29.6817,-94.985,0,4,113,5.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T06:42:00Z,29.6817,-94.985,0,3.4,122,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T07:42:00Z,29.6817,-94.985,0,2.6,119,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T08:42:00Z,29.6817,-94.985,0,2.1,115,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T09:42:00Z,29.6817,-94.985,0,3.1,40,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T10:42:00Z,29.6817,-94.985,0,3.8,36,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T11:42:00Z,29.6817,-94.985,0,1.6,257,2.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T12:42:00Z,29.6817,-94.985,0,2.9,14,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T13:42:00Z,29.6817,-94.985,0,3,76,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T14:42:00Z,29.6817,-94.985,0,1.7,54,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T15:42:00Z,29.6817,-94.985,0,4.9,122,6.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T16:42:00Z,29.6817,-94.985,0,3,75,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T17:42:00Z,29.6817,-94.985,0,1.4,52,2.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T18:42:00Z,29.6817,-94.985,0,4.3,99,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T19:42:00Z,29.6817,-94.985,0,3.6,96,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T20:42:00Z,29.6817,-94.985,0,3.4,94,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T21:42:00Z,29.6817,-94.985,0,3.9,126,4.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T22:42:00Z,29.6817,-94.985,0,3.6,123,5.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01T23:42:00Z,29.6817,-94.985,0,6.7,96,8.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T00:42:00Z,29.6817,-94.985,0,2.7,110,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T01:42:00Z,29.6817,-94.985,0,3.3,83,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T02:42:00Z,29.6817,-94.985,0,4,92,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T03:42:00Z,29.6817,-94.985,0,3.5,88,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T04:42:00Z,29.6817,-94.985,0,3,92,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T05:42:00Z,29.6817,-94.985,0,3.1,135,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T06:42:00Z,29.6817,-94.985,0,3.8,107,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T07:42:00Z,29.6817,-94.985,0,2.7,97,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T08:42:00Z,29.6817,-94.985,0,3.6,57,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T09:42:00Z,29.6817,-94.985,0,1.4,305,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T10:42:00Z,29.6817,-94.985,0,2.1,33,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T11:42:00Z,29.6817,-94.985,0,3,46,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T12:42:00Z,29.6817,-94.985,0,3.8,41,4.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T13:42:00Z,29.6817,-94.985,0,4.7,43,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T14:42:00Z,29.6817,-94.985,0,4.9,46,5.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T15:42:00Z,29.6817,-94.985,0,5.3,51,6.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-02T16:42:00Z,29.6817,-94.985,0,3.9,52,4.8,'1111122
