owner,sensor,date,latitude,longitude,vertical_datum,sea_water_temperature,qcFlag 
TABS,ioos:station:wmo:42048:1,2017-07-01T00:00:00Z,27.9396,-96.8429,-2.0,29.69,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T00:30:00Z,27.9396,-96.8429,-2.0,29.68,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T01:00:00Z,27.9396,-96.8429,-2.0,29.66,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T01:30:00Z,27.9396,-96.8429,-2.0,29.65,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T02:00:00Z,27.9396,-96.8429,-2.0,29.62,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T02:30:00Z,27.9396,-96.8429,-2.0,29.59,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T03:00:00Z,27.9396,-96.8429,-2.0,29.53,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T03:30:00Z,27.9396,-96.8429,-2.0,29.52,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T04:00:00Z,27.9396,-96.8429,-2.0,29.45,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T04:30:00Z,27.9396,-96.8429,-2.0,29.32,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T05:00:00Z,27.9396,-96.8429,-2.0,29.14,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T05:30:00Z,27.9396,-96.8429,-2.0,29.14,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T06:00:00Z,27.9396,-96.8429,-2.0,29.22,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T06:30:00Z,27.9396,-96.8429,-2.0,29.38,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T07:00:00Z,27.9396,-96.8429,-2.0,29.42,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T07:30:00Z,27.9396,-96.8429,-2.0,29.44,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T08:00:00Z,27.9396,-96.8429,-2.0,29.4,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T08:30:00Z,27.9396,-96.8429,-2.0,29.39,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T09:00:00Z,27.9396,-96.8429,-2.0,29.38,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T09:30:00Z,27.9396,-96.8429,-2.0,29.39,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T10:00:00Z,27.9396,-96.8429,-2.0,29.38,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T10:30:00Z,27.9396,-96.8429,-2.0,29.37,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T11:00:00Z,27.9396,-96.8429,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T11:30:00Z,27.9396,-96.8429,-2.0,29.35,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T12:00:00Z,27.9396,-96.8429,-2.0,29.34,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T12:30:00Z,27.9396,-96.8429,-2.0,29.34,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T13:00:00Z,27.9396,-96.8429,-2.0,29.32,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T13:30:00Z,27.9396,-96.8429,-2.0,29.34,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T14:00:00Z,27.9396,-96.8429,-2.0,29.39,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T14:30:00Z,27.9396,-96.8429,-2.0,29.4,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T15:00:00Z,27.9396,-96.8429,-2.0,29.45,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T15:30:00Z,27.9396,-96.8429,-2.0,29.47,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T16:00:00Z,27.9396,-96.8429,-2.0,29.51,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T16:30:00Z,27.9396,-96.8429,-2.0,29.55,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T17:00:00Z,27.9396,-96.8429,-2.0,29.6,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T17:30:00Z,27.9396,-96.8429,-2.0,29.63,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T18:00:00Z,27.9396,-96.8429,-2.0,29.66,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T18:30:00Z,27.9396,-96.8429,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T19:00:00Z,27.9396,-96.8429,-2.0,29.73,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T19:30:00Z,27.9396,-96.8429,-2.0,29.72,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T20:00:00Z,27.9396,-96.8429,-2.0,29.72,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T20:30:00Z,27.9396,-96.8429,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T21:00:00Z,27.9396,-96.8429,-2.0,29.72,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T21:30:00Z,27.9396,-96.8429,-2.0,29.76,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T22:00:00Z,27.9396,-96.8429,-2.0,29.77,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T22:30:00Z,27.9396,-96.8429,-2.0,29.78,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T23:00:00Z,27.9396,-96.8429,-2.0,29.78,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-01T23:30:00Z,27.9396,-96.8429,-2.0,29.77,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T00:00:00Z,27.9396,-96.8429,-2.0,29.74,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T00:30:00Z,27.9396,-96.8429,-2.0,29.76,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T01:00:00Z,27.9396,-96.8429,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T01:30:00Z,27.9396,-96.8429,-2.0,29.78,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T02:00:00Z,27.9396,-96.8429,-2.0,29.84,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T02:30:00Z,27.9396,-96.8429,-2.0,29.79,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T03:00:00Z,27.9396,-96.8429,-2.0,29.76,11111222 
TABS,ioos:station:wmo:42048:1,2017-07-02T03:30:00Z,27.9396,-96.8429,-2.0,29.78,11111222 
