,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 00:42:00+00:00,29.6817,-94.985,1012.3,29.6,12.59,30.6,3.6
1,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 00:48:00+00:00,29.6817,-94.985,1012.3,29.6,12.66,30.5,3.4
2,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 00:54:00+00:00,29.6817,-94.985,1012.4,29.5,13.01,30.5,3.5
3,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 01:42:00+00:00,29.6817,-94.985,1012.4,29.3,12.65,30.5,4.1
4,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 01:48:00+00:00,29.6817,-94.985,1012.4,29.3,12.76,30.5,3.4
5,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 01:54:00+00:00,29.6817,-94.985,1012.5,29.3,12.81,30.5,4.0
6,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 02:42:00+00:00,29.6817,-94.985,1012.9,29.2,12.95,30.4,3.4
7,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 02:48:00+00:00,29.6817,-94.985,1012.9,29.1,12.87,30.4,2.6
8,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 02:54:00+00:00,29.6817,-94.985,1012.9,29.1,12.77,30.4,2.1
9,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 03:42:00+00:00,29.6817,-94.985,1013.0,29.0,13.55,30.4,3.1
10,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 03:48:00+00:00,29.6817,-94.985,1013.1,29.0,13.48,30.4,3.8
11,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 04:42:00+00:00,29.6817,-94.985,1012.8,28.8,12.98,30.4,1.6
12,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 04:48:00+00:00,29.6817,-94.985,1012.8,28.8,13.56,30.5,2.9
13,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 05:36:00+00:00,29.6817,-94.985,1012.9,28.7,13.28,30.5,3.0
14,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 05:42:00+00:00,29.6817,-94.985,1012.8,28.6,13.38,30.5,1.7
15,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 05:48:00+00:00,29.6817,-94.985,1012.9,28.5,13.85,30.5,4.9
16,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 06:42:00+00:00,29.6817,-94.985,1012.6,28.5,13.95,30.6,3.0
17,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 06:48:00+00:00,29.6817,-94.985,1012.5,28.3,14.02,30.6,1.4
18,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 07:42:00+00:00,29.6817,-94.985,1012.0,28.3,14.14,30.5,4.3
19,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 07:48:00+00:00,29.6817,-94.985,1011.9,28.3,14.1,30.5,3.6
20,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2018-09-01 08:42:00+00:00,29.6817,-94.985,1012.0,28.2,13.81,30.4,3.4
