,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
42,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 14:48:00+00:00,29.2675,-91.3839,1014.1,27.9,7.93,29.1,6.9
43,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 14:54:00+00:00,29.2675,-91.3839,1014.1,27.2,12.47,29.3,10.9
44,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 15:42:00+00:00,29.2675,-91.3839,1014.6,27.2,13.56,29.3,8.2
45,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 15:48:00+00:00,29.2675,-91.3839,1014.6,27.0,10.12,29.2,4.8
46,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 15:54:00+00:00,29.2675,-91.3839,1014.5,27.0,10.12,29.2,3.9
47,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 16:42:00+00:00,29.2675,-91.3839,1015.0,27.3,9.28,29.2,4.0
48,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 16:48:00+00:00,29.2675,-91.3839,1014.9,27.3,6.76,28.9,4.0
49,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 16:54:00+00:00,29.2675,-91.3839,1014.7,25.6,5.62,28.7,4.9
50,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 17:42:00+00:00,29.2675,-91.3839,1014.1,25.6,7.49,28.7,5.3
51,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 17:48:00+00:00,29.2675,-91.3839,1013.9,26.6,7.49,28.7,7.2
52,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 18:42:00+00:00,29.2675,-91.3839,1013.6,26.7,7.86,28.7,5.4
53,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 18:48:00+00:00,29.2675,-91.3839,1013.6,27.2,8.46,28.7,5.2
54,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 18:54:00+00:00,29.2675,-91.3839,1013.7,27.2,8.82,28.7,4.0
55,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 19:42:00+00:00,29.2675,-91.3839,1013.3,27.1,8.65,28.6,3.9
56,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 19:48:00+00:00,29.2675,-91.3839,1013.3,27.1,5.88,28.5,3.6
57,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 20:36:00+00:00,29.2675,-91.3839,1012.8,27.8,5.63,28.5,4.3
58,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 20:42:00+00:00,29.2675,-91.3839,1012.6,27.7,5.63,28.5,4.2
59,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 20:48:00+00:00,29.2675,-91.3839,1012.6,27.8,5.65,28.4,4.0
60,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 20:54:00+00:00,29.2675,-91.3839,1012.4,27.8,5.51,28.3,5.4
61,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 21:42:00+00:00,29.2675,-91.3839,1012.6,26.9,5.51,28.2,4.5
62,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 21:48:00+00:00,29.2675,-91.3839,1012.4,26.9,5.44,28.1,4.7
63,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 21:54:00+00:00,29.2675,-91.3839,1012.3,26.1,5.4,28.1,5.8
64,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 22:36:00+00:00,29.2675,-91.3839,1013.0,26.4,5.78,28.1,8.3
65,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 22:42:00+00:00,29.2675,-91.3839,1013.0,26.2,9.48,28.1,4.4
66,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 22:48:00+00:00,29.2675,-91.3839,1013.0,25.8,9.48,28.1,5.1
67,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 23:42:00+00:00,29.2675,-91.3839,1013.0,26.1,11.72,28.1,9.3
68,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 23:48:00+00:00,29.2675,-91.3839,1013.0,25.0,12.99,28.0,7.1
69,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-01 23:54:00+00:00,29.2675,-91.3839,1013.0,25.1,12.99,28.0,4.7
70,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 00:36:00+00:00,29.2675,-91.3839,1012.9,25.7,19.0,28.0,5.3
71,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 00:42:00+00:00,29.2675,-91.3839,1012.9,25.7,18.99,28.1,4.5
72,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 00:48:00+00:00,29.2675,-91.3839,1012.9,25.5,20.51,28.2,3.6
73,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 00:54:00+00:00,29.2675,-91.3839,1012.9,25.5,20.51,28.2,3.9
74,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 01:42:00+00:00,29.2675,-91.3839,1013.2,25.9,20.38,28.2,5.2
75,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 01:48:00+00:00,29.2675,-91.3839,1013.2,25.9,21.34,28.0,8.8
76,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 02:42:00+00:00,29.2675,-91.3839,1013.6,26.2,22.39,28.0,5.8
77,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 02:48:00+00:00,29.2675,-91.3839,1013.6,27.0,22.39,27.8,7.0
78,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 02:54:00+00:00,29.2675,-91.3839,1013.6,27.1,22.83,27.8,4.4
79,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 03:42:00+00:00,29.2675,-91.3839,1013.9,27.1,22.74,27.7,5.8
80,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 03:48:00+00:00,29.2675,-91.3839,1013.8,27.3,21.02,27.7,5.8
81,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 03:54:00+00:00,29.2675,-91.3839,1013.8,27.3,23.08,27.4,5.3
82,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 04:42:00+00:00,29.2675,-91.3839,1013.5,27.3,22.0,27.4,4.5
83,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 04:48:00+00:00,29.2675,-91.3839,1013.4,26.8,23.46,27.7,4.9
84,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 04:54:00+00:00,29.2675,-91.3839,1013.4,26.8,23.42,27.6,5.0
85,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 05:42:00+00:00,29.2675,-91.3839,1013.4,25.0,23.7,27.6,4.6
86,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 05:48:00+00:00,29.2675,-91.3839,1013.4,24.3,23.51,27.6,4.0
87,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 05:54:00+00:00,29.2675,-91.3839,1013.2,24.8,23.36,27.8,5.0
88,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 06:42:00+00:00,29.2675,-91.3839,1013.1,25.4,22.38,27.8,4.3
89,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 06:48:00+00:00,29.2675,-91.3839,1013.0,25.6,22.38,27.9,5.3
90,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 07:42:00+00:00,29.2675,-91.3839,1012.6,25.8,22.84,28.0,4.7
91,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 07:48:00+00:00,29.2675,-91.3839,1012.6,25.9,22.24,28.0,6.7
92,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 07:54:00+00:00,29.2675,-91.3839,1012.6,25.7,22.24,27.7,5.5
93,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 08:42:00+00:00,29.2675,-91.3839,1012.4,25.7,18.95,27.9,4.8
94,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 08:48:00+00:00,29.2675,-91.3839,1012.3,25.9,18.95,27.6,4.8
95,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 08:54:00+00:00,29.2675,-91.3839,1012.4,26.1,15.38,27.7,6.6
96,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 09:42:00+00:00,29.2675,-91.3839,1013.1,26.2,8.35,28.1,4.7
97,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 09:48:00+00:00,29.2675,-91.3839,1012.8,25.8,7.28,27.7,3.1
98,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 09:54:00+00:00,29.2675,-91.3839,1012.9,25.9,7.28,28.0,4.2
99,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 10:42:00+00:00,29.2675,-91.3839,1013.3,25.9,8.03,28.0,4.0
100,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 10:54:00+00:00,29.2675,-91.3839,1013.7,26.3,7.85,27.7,4.5
101,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 11:42:00+00:00,29.2675,-91.3839,1014.4,26.3,7.2,28.3,3.3
102,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 11:48:00+00:00,29.2675,-91.3839,1014.5,26.4,6.43,28.3,3.2
103,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 11:54:00+00:00,29.2675,-91.3839,1014.4,26.6,6.43,28.3,2.9
104,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 12:42:00+00:00,29.2675,-91.3839,1014.5,26.7,5.96,28.1,3.0
105,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 12:48:00+00:00,29.2675,-91.3839,1014.5,26.8,8.78,28.3,2.2
106,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 12:54:00+00:00,29.2675,-91.3839,1014.5,26.8,7.88,28.3,1.9
107,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 13:42:00+00:00,29.2675,-91.3839,1015.1,27.0,7.79,28.0,1.9
108,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 13:48:00+00:00,29.2675,-91.3839,1015.1,27.0,7.08,27.8,2.3
109,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 13:54:00+00:00,29.2675,-91.3839,1015.2,27.0,5.84,27.8,0.0
110,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 14:42:00+00:00,29.2675,-91.3839,1015.0,27.2,7.05,27.2,0.0
111,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 14:48:00+00:00,29.2675,-91.3839,1014.8,27.0,6.32,27.2,0.0
112,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 14:54:00+00:00,29.2675,-91.3839,1014.8,26.9,5.34,27.3,0.0
113,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 15:42:00+00:00,29.2675,-91.3839,1014.7,26.4,5.69,27.0,1.8
114,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 15:48:00+00:00,29.2675,-91.3839,1014.7,26.6,5.6,27.0,2.3
115,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 15:54:00+00:00,29.2675,-91.3839,1014.9,27.3,5.6,27.0,0.0
116,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 16:42:00+00:00,29.2675,-91.3839,1015.0,27.0,6.33,27.0,2.3
117,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 16:48:00+00:00,29.2675,-91.3839,1014.8,27.0,6.4,27.1,1.7
118,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 16:54:00+00:00,29.2675,-91.3839,1014.7,26.5,6.81,27.1,2.2
119,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 17:42:00+00:00,29.2675,-91.3839,1014.4,26.4,7.27,27.1,2.2
120,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 17:48:00+00:00,29.2675,-91.3839,1014.3,26.2,7.17,27.1,3.6
121,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 17:54:00+00:00,29.2675,-91.3839,1014.3,26.2,6.67,27.2,3.6
122,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 18:42:00+00:00,29.2675,-91.3839,1014.6,26.7,6.67,27.2,5.1
123,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 18:48:00+00:00,29.2675,-91.3839,1014.5,27.4,5.66,27.3,5.9
124,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 18:54:00+00:00,29.2675,-91.3839,1014.5,27.6,5.66,27.2,5.2
125,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 19:42:00+00:00,29.2675,-91.3839,1013.8,27.7,6.13,27.1,4.3
126,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 19:48:00+00:00,29.2675,-91.3839,1013.8,27.7,6.21,27.1,5.3
127,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 19:54:00+00:00,29.2675,-91.3839,1014.0,27.9,6.44,27.1,5.5
128,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 20:42:00+00:00,29.2675,-91.3839,1014.2,29.0,6.63,27.1,3.4
129,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 20:48:00+00:00,29.2675,-91.3839,1014.2,29.0,7.01,27.1,2.1
130,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 20:54:00+00:00,29.2675,-91.3839,1014.2,27.9,7.01,27.1,2.6
131,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 21:42:00+00:00,29.2675,-91.3839,1013.9,27.9,9.02,26.9,3.7
132,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 21:48:00+00:00,29.2675,-91.3839,1013.9,27.1,9.02,26.9,7.4
133,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 21:54:00+00:00,29.2675,-91.3839,1013.8,26.4,9.25,26.8,3.7
134,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 22:42:00+00:00,29.2675,-91.3839,1013.5,27.0,9.83,26.9,3.4
135,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 22:48:00+00:00,29.2675,-91.3839,1013.6,28.8,10.4,27.0,2.4
136,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 22:54:00+00:00,29.2675,-91.3839,1013.5,28.8,10.98,27.0,0.0
137,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 23:42:00+00:00,29.2675,-91.3839,1013.8,28.8,10.87,27.3,3.1
138,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 23:48:00+00:00,29.2675,-91.3839,1013.8,28.6,12.02,27.3,0.0
139,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-02 23:54:00+00:00,29.2675,-91.3839,1013.8,28.8,13.45,27.7,2.3
140,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 00:42:00+00:00,29.2675,-91.3839,1013.9,28.9,13.94,28.0,4.7
141,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 00:48:00+00:00,29.2675,-91.3839,1013.9,28.9,16.32,28.0,5.5
142,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 00:54:00+00:00,29.2675,-91.3839,1014.0,28.9,15.79,28.2,3.8
143,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 01:42:00+00:00,29.2675,-91.3839,1014.6,27.3,16.42,28.2,5.0
144,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 01:48:00+00:00,29.2675,-91.3839,1014.7,27.3,16.42,28.5,3.5
145,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 01:54:00+00:00,29.2675,-91.3839,1014.7,27.3,16.54,28.5,3.5
146,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 02:42:00+00:00,29.2675,-91.3839,1014.6,27.7,16.08,28.5,3.5
147,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 02:48:00+00:00,29.2675,-91.3839,1014.6,27.2,11.2,28.7,2.6
148,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 02:54:00+00:00,29.2675,-91.3839,1014.5,27.4,11.2,28.6,0.9
149,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 03:42:00+00:00,29.2675,-91.3839,1014.5,27.2,5.33,28.6,0.0
150,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 03:48:00+00:00,29.2675,-91.3839,1014.6,27.0,5.63,28.6,0.0
151,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 03:54:00+00:00,29.2675,-91.3839,1014.6,26.7,10.22,29.0,0.0
152,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 04:36:00+00:00,29.2675,-91.3839,1014.6,26.7,10.67,29.0,0.0
153,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 04:42:00+00:00,29.2675,-91.3839,1014.6,27.2,10.14,29.0,0.0
154,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 04:48:00+00:00,29.2675,-91.3839,1014.6,27.3,10.14,29.0,0.0
155,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 04:54:00+00:00,29.2675,-91.3839,1014.6,27.0,8.77,29.0,2.0
156,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 05:42:00+00:00,29.2675,-91.3839,1014.8,26.9,7.69,28.7,2.3
157,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 05:48:00+00:00,29.2675,-91.3839,1014.8,26.4,7.69,28.7,1.0
158,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 05:54:00+00:00,29.2675,-91.3839,1014.8,26.4,8.09,28.7,1.8
159,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 06:42:00+00:00,29.2675,-91.3839,1014.6,26.6,7.68,28.8,0.0
160,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 06:48:00+00:00,29.2675,-91.3839,1014.6,26.5,7.68,28.8,0.0
161,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 06:54:00+00:00,29.2675,-91.3839,1014.6,26.6,6.43,28.8,2.5
162,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 07:42:00+00:00,29.2675,-91.3839,1014.6,26.3,5.59,28.7,2.7
163,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 07:48:00+00:00,29.2675,-91.3839,1014.6,26.3,6.1,28.5,3.9
164,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 07:54:00+00:00,29.2675,-91.3839,1014.6,26.4,3.77,28.5,0.8
165,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 08:42:00+00:00,29.2675,-91.3839,1014.7,26.3,6.11,28.4,2.6
166,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 08:48:00+00:00,29.2675,-91.3839,1014.7,26.6,6.11,28.3,1.2
167,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 09:42:00+00:00,29.2675,-91.3839,1014.5,26.6,4.07,28.3,2.0
168,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 09:48:00+00:00,29.2675,-91.3839,1014.6,27.2,3.31,28.3,3.0
169,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 09:54:00+00:00,29.2675,-91.3839,1014.7,27.7,3.17,28.3,3.6
170,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 10:42:00+00:00,29.2675,-91.3839,1015.0,27.9,3.17,28.1,3.4
171,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 10:48:00+00:00,29.2675,-91.3839,1015.0,27.9,3.46,28.0,2.2
172,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 10:54:00+00:00,29.2675,-91.3839,1015.0,28.6,3.14,27.8,1.9
173,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 11:42:00+00:00,29.2675,-91.3839,1015.5,28.4,3.14,27.7,2.2
174,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-09-03 11:48:00+00:00,29.2675,-91.3839,1015.6,26.9,2.38,27.7,2.0
