owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
TABS,ioos:station:wmo:42043:1,2018-08-13T08:00:00Z,28.9818,-94.9186,4,0.9,-9999,1.5,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T08:30:00Z,28.9818,-94.9186,4,0.9,-9999,1.6,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T09:00:00Z,28.9818,-94.9186,4,0.8,-9999,1.5,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T09:30:00Z,28.9818,-94.9186,4,1,-9999,2,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T10:00:00Z,28.9818,-94.9186,4,0.8,-9999,1.7,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T10:30:00Z,28.9818,-94.9186,4,0.3,-9999,1.2,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T11:00:00Z,28.9818,-94.9186,4,0.1,-9999,0.6,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T11:30:00Z,28.9818,-94.9186,4,1.4,-9999,2.6,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T12:00:00Z,28.9818,-94.9186,4,5.661271942,181.2147772,6.87,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T12:30:00Z,28.9818,-94.9186,4,5.1439479,173.4140254,6.58,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T13:00:00Z,28.9818,-94.9186,4,5.010249495,174.8472072,6.43,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T13:30:00Z,28.9818,-94.9186,4,5.248247326,172.225229,6.57,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T14:00:00Z,28.9818,-94.9186,4,4.697073557,168.3314637,5.99,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T14:30:00Z,28.9818,-94.9186,4,4.655534341,175.3183432,5.94,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T15:00:00Z,28.9818,-94.9186,4,4.294601262,160.9746489,5.67,'11111222
TABS,ioos:station:wmo:42043:1,2018-08-13T15:30:00Z,28.9818,-94.9186,4,4.225872691,167.1478974,5.39,'11111222
