owner,sensor,date,latitude,longitude,vertical_datum,sea_water_practical_salinity,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T00:42:00Z,29.2675,-91.3839,1.0,0.43,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T00:48:00Z,29.2675,-91.3839,1.0,0.41,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T00:54:00Z,29.2675,-91.3839,1.0,0.4,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T01:42:00Z,29.2675,-91.3839,1.0,0.34,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T01:48:00Z,29.2675,-91.3839,1.0,0.33,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T01:54:00Z,29.2675,-91.3839,1.0,0.32,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T02:42:00Z,29.2675,-91.3839,1.0,0.26,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T02:48:00Z,29.2675,-91.3839,1.0,0.23,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T02:54:00Z,29.2675,-91.3839,1.0,0.22,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T03:42:00Z,29.2675,-91.3839,1.0,0.31,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T03:48:00Z,29.2675,-91.3839,1.0,0.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T03:54:00Z,29.2675,-91.3839,1.0,0.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T04:42:00Z,29.2675,-91.3839,1.0,0.25,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T04:48:00Z,29.2675,-91.3839,1.0,0.26,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T04:54:00Z,29.2675,-91.3839,1.0,0.28,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T05:42:00Z,29.2675,-91.3839,1.0,0.22,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T05:48:00Z,29.2675,-91.3839,1.0,0.29,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T05:54:00Z,29.2675,-91.3839,1.0,0.22,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T06:42:00Z,29.2675,-91.3839,1.0,0.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T06:48:00Z,29.2675,-91.3839,1.0,0.27,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T06:54:00Z,29.2675,-91.3839,1.0,0.25,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T07:42:00Z,29.2675,-91.3839,1.0,0.28,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T07:48:00Z,29.2675,-91.3839,1.0,0.41,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T07:54:00Z,29.2675,-91.3839,1.0,0.35,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T08:42:00Z,29.2675,-91.3839,1.0,0.28,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T08:48:00Z,29.2675,-91.3839,1.0,0.41,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T08:54:00Z,29.2675,-91.3839,1.0,0.39,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T09:42:00Z,29.2675,-91.3839,1.0,0.26,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T09:48:00Z,29.2675,-91.3839,1.0,0.38,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T09:54:00Z,29.2675,-91.3839,1.0,0.26,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T10:42:00Z,29.2675,-91.3839,1.0,0.32,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T10:48:00Z,29.2675,-91.3839,1.0,0.32,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T10:54:00Z,29.2675,-91.3839,1.0,0.22,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T11:42:00Z,29.2675,-91.3839,1.0,0.26,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T11:48:00Z,29.2675,-91.3839,1.0,0.28,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T11:54:00Z,29.2675,-91.3839,1.0,0.19,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T12:42:00Z,29.2675,-91.3839,1.0,0.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T12:48:00Z,29.2675,-91.3839,1.0,0.19,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T12:54:00Z,29.2675,-91.3839,1.0,0.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T13:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T13:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T13:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T14:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T14:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T14:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T15:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T15:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T15:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T16:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T16:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T16:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T17:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T17:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T17:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T18:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T18:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T18:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T19:42:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T19:48:00Z,29.2675,-91.3839,1.0,0.17,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T19:54:00Z,29.2675,-91.3839,1.0,0.17,1111122 
