owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T00:42:00Z,29.2675,-91.3839,0,6.4,280,8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T01:42:00Z,29.2675,-91.3839,0,5.6,275,6.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T02:42:00Z,29.2675,-91.3839,0,6.3,280,7.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T03:42:00Z,29.2675,-91.3839,0,5.6,279,6.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T04:42:00Z,29.2675,-91.3839,0,5.8,276,6.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T05:42:00Z,29.2675,-91.3839,0,4.3,311,4.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T06:42:00Z,29.2675,-91.3839,0,2.6,296,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T07:42:00Z,29.2675,-91.3839,0,2.3,313,2.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T08:42:00Z,29.2675,-91.3839,0,3.2,302,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T09:42:00Z,29.2675,-91.3839,0,2.3,335,2.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T10:42:00Z,29.2675,-91.3839,0,2.1,46,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T11:42:00Z,29.2675,-91.3839,0,3.6,58,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T12:42:00Z,29.2675,-91.3839,0,1.3,151,2.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T13:42:00Z,29.2675,-91.3839,0,0.4,266,0.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T14:42:00Z,29.2675,-91.3839,0,1,60,1.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T15:42:00Z,29.2675,-91.3839,0,1.8,54,2.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T16:42:00Z,29.2675,-91.3839,0,1.6,192,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T17:42:00Z,29.2675,-91.3839,0,3.3,222,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T18:42:00Z,29.2675,-91.3839,0,3.9,255,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T19:42:00Z,29.2675,-91.3839,0,5.6,287,6.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T20:42:00Z,29.2675,-91.3839,0,5.4,298,6.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T21:42:00Z,29.2675,-91.3839,0,4.9,314,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01T22:42:00Z,29.2675,-91.3839,0,3.9,308,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T00:42:00Z,29.2675,-91.3839,0,2.2,290,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T01:42:00Z,29.2675,-91.3839,0,1.8,282,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T02:42:00Z,29.2675,-91.3839,0,2,298,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T03:42:00Z,29.2675,-91.3839,0,2.3,315,2.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T04:42:00Z,29.2675,-91.3839,0,3,346,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T05:42:00Z,29.2675,-91.3839,0,2.6,335,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T06:42:00Z,29.2675,-91.3839,0,3.5,2,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T07:42:00Z,29.2675,-91.3839,0,3,3,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T08:42:00Z,29.2675,-91.3839,0,2.1,12,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T09:42:00Z,29.2675,-91.3839,0,1.9,33,2.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T10:42:00Z,29.2675,-91.3839,0,2.3,86,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T11:42:00Z,29.2675,-91.3839,0,3,79,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T12:42:00Z,29.2675,-91.3839,0,3.5,78,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T13:42:00Z,29.2675,-91.3839,0,2.3,90,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T14:42:00Z,29.2675,-91.3839,0,2,112,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T15:42:00Z,29.2675,-91.3839,0,1.4,114,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T16:42:00Z,29.2675,-91.3839,0,0,231,0,'1114422
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T17:42:00Z,29.2675,-91.3839,0,1.4,267,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T18:42:00Z,29.2675,-91.3839,0,3.3,315,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T19:42:00Z,29.2675,-91.3839,0,2.9,308,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T20:36:00Z,29.2675,-91.3839,0,2,289,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T21:42:00Z,29.2675,-91.3839,0,2.5,323,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T22:42:00Z,29.2675,-91.3839,0,2,341,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-02T23:42:00Z,29.2675,-91.3839,0,3.2,341,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T00:42:00Z,29.2675,-91.3839,0,3.4,343,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T01:42:00Z,29.2675,-91.3839,0,3.1,347,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T02:42:00Z,29.2675,-91.3839,0,3.3,13,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T03:42:00Z,29.2675,-91.3839,0,2.8,34,3.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T04:42:00Z,29.2675,-91.3839,0,2.9,74,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T05:42:00Z,29.2675,-91.3839,0,4,126,4.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T06:42:00Z,29.2675,-91.3839,0,2.1,115,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T07:42:00Z,29.2675,-91.3839,0,2.6,120,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T08:42:00Z,29.2675,-91.3839,0,2.4,80,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T09:42:00Z,29.2675,-91.3839,0,2.7,99,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T10:42:00Z,29.2675,-91.3839,0,3.8,83,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T11:42:00Z,29.2675,-91.3839,0,4.2,90,4.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-03T12:42:00Z,29.2675,-91.3839,0,3.8,87,4.4,'1111122
