,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 00:36:00+00:00,29.2675,-91.3839,1011.9,28.3,0.43,28.4,6.4
1,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 00:42:00+00:00,29.2675,-91.3839,1011.9,28.3,0.41,28.4,5.6
2,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 00:48:00+00:00,29.2675,-91.3839,1011.9,28.3,0.4,28.4,6.3
3,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 00:54:00+00:00,29.2675,-91.3839,1011.9,28.2,0.34,28.4,5.6
4,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 01:36:00+00:00,29.2675,-91.3839,1012.3,28.1,0.33,28.4,5.8
5,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 01:42:00+00:00,29.2675,-91.3839,1012.3,28.1,0.32,28.4,4.3
6,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 01:48:00+00:00,29.2675,-91.3839,1012.4,28.0,0.26,28.3,2.6
7,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 01:54:00+00:00,29.2675,-91.3839,1012.4,28.0,0.23,28.3,2.3
8,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 02:36:00+00:00,29.2675,-91.3839,1012.9,28.0,0.22,28.3,3.2
9,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 02:42:00+00:00,29.2675,-91.3839,1012.9,27.9,0.31,28.3,2.3
10,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 02:48:00+00:00,29.2675,-91.3839,1012.9,27.8,0.2,28.3,2.1
11,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 02:54:00+00:00,29.2675,-91.3839,1013.0,27.8,0.2,28.2,3.6
12,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 03:36:00+00:00,29.2675,-91.3839,1013.1,27.8,0.25,28.1,1.3
13,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 03:42:00+00:00,29.2675,-91.3839,1013.2,27.8,0.26,28.0,0.4
14,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 03:48:00+00:00,29.2675,-91.3839,1013.1,27.7,0.28,28.2,1.0
15,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 03:54:00+00:00,29.2675,-91.3839,1013.1,27.7,0.22,28.1,1.8
16,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 04:36:00+00:00,29.2675,-91.3839,1013.0,27.6,0.29,28.1,1.6
17,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 04:42:00+00:00,29.2675,-91.3839,1013.1,27.6,0.22,27.9,3.3
18,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 04:48:00+00:00,29.2675,-91.3839,1013.1,27.3,0.3,28.0,3.9
19,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 04:54:00+00:00,29.2675,-91.3839,1013.2,27.3,0.27,27.9,5.6
20,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 05:00:00+00:00,29.2675,-91.3839,1013.2,27.2,0.25,27.8,5.4
21,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 05:36:00+00:00,29.2675,-91.3839,1013.3,27.2,0.28,27.8,4.9
22,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 05:42:00+00:00,29.2675,-91.3839,1013.2,27.2,0.41,27.8,3.9
23,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 05:48:00+00:00,29.2675,-91.3839,1013.2,27.1,0.35,27.7,2.2
24,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-09-01 05:54:00+00:00,29.2675,-91.3839,1013.2,27.3,0.28,27.7,1.8
