,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:wmo:42047:1,2017-08-01 00:00:00+00:00,27.8966,-93.5973,1013.69,27.8,0.0,29.59,5.490537314
1,ioos:station:wmo:42047:1,2017-08-01 00:30:00+00:00,27.8966,-93.5973,1013.84,27.4,0.0,29.57,4.032716206
2,ioos:station:wmo:42047:1,2017-08-01 01:00:00+00:00,27.8966,-93.5973,1014.05,27.3,0.0,29.57,1.292942381
3,ioos:station:wmo:42047:1,2017-08-01 01:30:00+00:00,27.8966,-93.5973,1013.96,28.7,0.0,29.56,5.954376542
4,ioos:station:wmo:42047:1,2017-08-01 02:00:00+00:00,27.8966,-93.5973,1013.98,29.1,0.0,29.49,6.156370684
5,ioos:station:wmo:42047:1,2017-08-01 02:30:00+00:00,27.8966,-93.5973,1014.12,28.8,0.0,29.45,6.041001573
6,ioos:station:wmo:42047:1,2017-08-01 03:00:00+00:00,27.8966,-93.5973,1014.41,28.5,0.0,29.46,6.607215752
7,ioos:station:wmo:42047:1,2017-08-01 03:30:00+00:00,27.8966,-93.5973,1014.57,28.5,0.0,29.47,6.735532644
8,ioos:station:wmo:42047:1,2017-08-01 04:00:00+00:00,27.8966,-93.5973,1014.44,28.6,0.0,29.44,6.64398224
9,ioos:station:wmo:42047:1,2017-08-01 04:30:00+00:00,27.8966,-93.5973,1014.34,28.6,0.0,29.39,6.89890571
10,ioos:station:wmo:42047:1,2017-08-01 05:00:00+00:00,27.8966,-93.5973,1014.31,28.7,0.0,29.36,6.237315128
11,ioos:station:wmo:42047:1,2017-08-01 05:30:00+00:00,27.8966,-93.5973,1014.08,28.6,0.0,29.35,6.678001198
12,ioos:station:wmo:42047:1,2017-08-01 06:00:00+00:00,27.8966,-93.5973,1013.94,28.7,0.0,29.33,6.046767732
13,ioos:station:wmo:42047:1,2017-08-01 06:30:00+00:00,27.8966,-93.5973,1013.59,28.5,0.0,29.3,5.481788029
14,ioos:station:wmo:42047:1,2017-08-01 07:00:00+00:00,27.8966,-93.5973,1013.67,28.6,0.0,29.28,5.690351483
15,ioos:station:wmo:42047:1,2017-08-01 07:30:00+00:00,27.8966,-93.5973,1013.39,28.6,0.0,29.27,5.253341794
16,ioos:station:wmo:42047:1,2017-08-01 08:00:00+00:00,27.8966,-93.5973,1013.4,28.5,0.0,29.27,4.720021186
17,ioos:station:wmo:42047:1,2017-08-01 08:30:00+00:00,27.8966,-93.5973,1013.46,28.5,0.0,29.25,5.7545981610000005
18,ioos:station:wmo:42047:1,2017-08-01 09:00:00+00:00,27.8966,-93.5973,1013.56,27.8,0.0,29.23,4.625235129
19,ioos:station:wmo:42047:1,2017-08-01 09:30:00+00:00,27.8966,-93.5973,1013.56,28.0,0.0,29.23,5.460494483
