,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:wmo:42047:1,2017-07-01 00:00:00+00:00,27.8966,-93.5973,1015.89,27.4,0.0,27.37,5.957692506
1,ioos:station:wmo:42047:1,2017-07-01 00:30:00+00:00,27.8966,-93.5973,1015.98,27.3,0.0,27.35,6.0993196339999995
2,ioos:station:wmo:42047:1,2017-07-01 01:00:00+00:00,27.8966,-93.5973,1016.27,27.1,0.0,27.32,5.8247746739999995
3,ioos:station:wmo:42047:1,2017-07-01 01:30:00+00:00,27.8966,-93.5973,1016.5,27.1,0.0,27.32,5.834552254
4,ioos:station:wmo:42047:1,2017-07-01 02:00:00+00:00,27.8966,-93.5973,1016.49,27.1,0.0,27.32,5.5188766970000005
5,ioos:station:wmo:42047:1,2017-07-01 02:30:00+00:00,27.8966,-93.5973,1016.53,27.0,0.0,27.33,5.778209065
6,ioos:station:wmo:42047:1,2017-07-01 03:00:00+00:00,27.8966,-93.5973,1016.65,26.9,0.0,27.32,5.687477472
7,ioos:station:wmo:42047:1,2017-07-01 03:30:00+00:00,27.8966,-93.5973,1016.99,26.8,0.0,27.31,6.197757659
8,ioos:station:wmo:42047:1,2017-07-01 04:00:00+00:00,27.8966,-93.5973,1017.04,26.7,0.0,27.31,6.482977711
9,ioos:station:wmo:42047:1,2017-07-01 04:30:00+00:00,27.8966,-93.5973,1017.03,26.7,0.0,27.3,7.216785988
10,ioos:station:wmo:42047:1,2017-07-01 05:00:00+00:00,27.8966,-93.5973,1017.42,26.8,0.0,27.29,6.194909200000001
11,ioos:station:wmo:42047:1,2017-07-01 05:30:00+00:00,27.8966,-93.5973,1017.45,26.7,0.0,27.29,6.5457849029999995
12,ioos:station:wmo:42047:1,2017-07-01 06:00:00+00:00,27.8966,-93.5973,1017.2,26.7,0.0,27.28,7.368310525
13,ioos:station:wmo:42047:1,2017-07-01 06:30:00+00:00,27.8966,-93.5973,1017.07,26.8,0.0,27.27,7.18492867
14,ioos:station:wmo:42047:1,2017-07-01 07:00:00+00:00,27.8966,-93.5973,1017.16,26.6,0.0,27.26,6.187479292999999
15,ioos:station:wmo:42047:1,2017-07-01 07:30:00+00:00,27.8966,-93.5973,1017.05,26.5,0.0,27.24,6.446859701
16,ioos:station:wmo:42047:1,2017-07-01 08:00:00+00:00,27.8966,-93.5973,1017.06,26.6,0.0,27.23,6.7602736629999995
17,ioos:station:wmo:42047:1,2017-07-01 08:30:00+00:00,27.8966,-93.5973,1016.86,26.6,0.0,27.22,6.677200012
18,ioos:station:wmo:42047:1,2017-07-01 09:00:00+00:00,27.8966,-93.5973,1017.12,26.7,0.0,27.21,6.592002731
19,ioos:station:wmo:42047:1,2017-07-01 09:30:00+00:00,27.8966,-93.5973,1017.3,26.5,0.0,27.22,5.832400878
20,ioos:station:wmo:42047:1,2017-07-01 10:00:00+00:00,27.8966,-93.5973,1017.36,26.6,0.0,27.19,5.806694412000001
21,ioos:station:wmo:42047:1,2017-07-01 10:30:00+00:00,27.8966,-93.5973,1017.62,26.5,0.0,27.17,6.1856770039999995
22,ioos:station:wmo:42047:1,2017-07-01 11:00:00+00:00,27.8966,-93.5973,1018.04,26.5,0.0,27.13,5.843988363999999
23,ioos:station:wmo:42047:1,2017-07-01 11:30:00+00:00,27.8966,-93.5973,1018.41,26.4,0.0,27.1,5.594568795
24,ioos:station:wmo:42047:1,2017-07-01 12:00:00+00:00,27.8966,-93.5973,1018.53,26.7,0.0,27.09,6.37546861
25,ioos:station:wmo:42047:1,2017-07-01 12:30:00+00:00,27.8966,-93.5973,1018.92,26.7,0.0,27.1,5.786129967000001
26,ioos:station:wmo:42047:1,2017-07-01 13:00:00+00:00,27.8966,-93.5973,1019.34,26.8,0.0,27.09,5.702017187
27,ioos:station:wmo:42047:1,2017-07-01 13:30:00+00:00,27.8966,-93.5973,1019.72,26.8,0.0,27.1,5.4580032979999995
28,ioos:station:wmo:42047:1,2017-07-01 14:00:00+00:00,27.8966,-93.5973,1019.87,26.9,0.0,27.12,5.527838637
29,ioos:station:wmo:42047:1,2017-07-01 14:30:00+00:00,27.8966,-93.5973,1019.79,26.8,0.0,27.15,6.04028145
30,ioos:station:wmo:42047:1,2017-07-01 15:00:00+00:00,27.8966,-93.5973,1019.98,26.8,0.0,27.18,5.912596722000001
31,ioos:station:wmo:42047:1,2017-07-01 15:30:00+00:00,27.8966,-93.5973,1020.36,26.9,0.0,27.21,5.296489403
32,ioos:station:wmo:42047:1,2017-07-01 16:00:00+00:00,27.8966,-93.5973,1020.92,26.9,0.0,27.24,4.214569966
33,ioos:station:wmo:42047:1,2017-07-01 16:30:00+00:00,27.8966,-93.5973,1020.6,26.8,0.0,27.29,4.630388753
34,ioos:station:wmo:42047:1,2017-07-01 17:00:00+00:00,27.8966,-93.5973,1021.0,26.8,0.0,27.34,3.780013227
35,ioos:station:wmo:42047:1,2017-07-01 17:30:00+00:00,27.8966,-93.5973,1020.77,26.9,0.0,27.41,3.9246018910000005
36,ioos:station:wmo:42047:1,2017-07-01 18:00:00+00:00,27.8966,-93.5973,1020.49,26.9,0.0,27.4,4.261267417
37,ioos:station:wmo:42047:1,2017-07-01 18:30:00+00:00,27.8966,-93.5973,1020.29,26.9,0.0,27.46,5.128284313
38,ioos:station:wmo:42047:1,2017-07-01 19:00:00+00:00,27.8966,-93.5973,1020.17,26.9,0.0,27.49,5.2713755319999995
39,ioos:station:wmo:42047:1,2017-07-01 19:30:00+00:00,27.8966,-93.5973,1019.84,26.9,0.0,27.47,5.382675914
40,ioos:station:wmo:42047:1,2017-07-01 20:00:00+00:00,27.8966,-93.5973,1019.65,27.0,0.0,27.45,5.411247546
41,ioos:station:wmo:42047:1,2017-07-01 20:30:00+00:00,27.8966,-93.5973,1019.35,26.8,0.0,27.53,5.862371533999999
42,ioos:station:wmo:42047:1,2017-07-01 21:00:00+00:00,27.8966,-93.5973,1019.38,27.0,0.0,27.55,5.426868342000001
43,ioos:station:wmo:42047:1,2017-07-01 21:30:00+00:00,27.8966,-93.5973,1019.06,27.0,0.0,27.54,5.045284928
44,ioos:station:wmo:42047:1,2017-07-01 22:00:00+00:00,27.8966,-93.5973,1018.99,27.1,0.0,27.54,4.382476468999999
45,ioos:station:wmo:42047:1,2017-07-01 22:30:00+00:00,27.8966,-93.5973,1019.08,27.3,0.0,27.56,4.1960576739999995
46,ioos:station:wmo:42047:1,2017-07-01 23:00:00+00:00,27.8966,-93.5973,1018.81,27.2,0.0,27.55,4.862766702
47,ioos:station:wmo:42047:1,2017-07-01 23:30:00+00:00,27.8966,-93.5973,1018.88,27.1,0.0,27.54,4.565139647
48,ioos:station:wmo:42047:1,2017-07-02 00:00:00+00:00,27.8966,-93.5973,1018.32,27.2,0.0,27.54,5.69606882
49,ioos:station:wmo:42047:1,2017-07-02 00:30:00+00:00,27.8966,-93.5973,1018.68,27.0,0.0,27.51,5.061788222
50,ioos:station:wmo:42047:1,2017-07-02 01:00:00+00:00,27.8966,-93.5973,1018.52,26.8,0.0,27.49,5.402851098999999
51,ioos:station:wmo:42047:1,2017-07-02 01:30:00+00:00,27.8966,-93.5973,1018.73,26.7,0.0,27.47,5.1964988210000005
52,ioos:station:wmo:42047:1,2017-07-02 02:00:00+00:00,27.8966,-93.5973,1018.84,26.8,0.0,27.46,5.40120357
53,ioos:station:wmo:42047:1,2017-07-02 02:30:00+00:00,27.8966,-93.5973,1019.16,26.7,0.0,27.47,5.226107538
54,ioos:station:wmo:42047:1,2017-07-02 03:00:00+00:00,27.8966,-93.5973,1019.22,26.7,0.0,27.49,5.119570294
55,ioos:station:wmo:42047:1,2017-07-02 03:30:00+00:00,27.8966,-93.5973,1019.78,26.6,0.0,27.5,3.44681012
56,ioos:station:wmo:42047:1,2017-07-02 04:00:00+00:00,27.8966,-93.5973,1020.06,26.7,0.0,27.5,4.217534825
57,ioos:station:wmo:42047:1,2017-07-02 04:30:00+00:00,27.8966,-93.5973,1020.31,26.7,0.0,27.49,3.300560558
58,ioos:station:wmo:42047:1,2017-07-02 05:00:00+00:00,27.8966,-93.5973,1020.31,26.7,0.0,27.48,3.4692362269999997
59,ioos:station:wmo:42047:1,2017-07-02 05:30:00+00:00,27.8966,-93.5973,1020.2,26.7,0.0,27.47,3.94848072
60,ioos:station:wmo:42047:1,2017-07-02 06:00:00+00:00,27.8966,-93.5973,1019.87,26.7,0.0,27.46,4.801885047
61,ioos:station:wmo:42047:1,2017-07-02 06:30:00+00:00,27.8966,-93.5973,1019.78,26.7,0.0,27.46,5.10405721
62,ioos:station:wmo:42047:1,2017-07-02 07:00:00+00:00,27.8966,-93.5973,1019.56,26.7,0.0,27.45,5.437435057
63,ioos:station:wmo:42047:1,2017-07-02 07:30:00+00:00,27.8966,-93.5973,1019.58,26.5,0.0,27.44,5.255130826
64,ioos:station:wmo:42047:1,2017-07-02 08:00:00+00:00,27.8966,-93.5973,1019.31,26.8,0.0,27.42,5.437876424
65,ioos:station:wmo:42047:1,2017-07-02 08:30:00+00:00,27.8966,-93.5973,1019.2,26.6,0.0,27.42,5.602088896000001
66,ioos:station:wmo:42047:1,2017-07-02 09:00:00+00:00,27.8966,-93.5973,1019.31,26.7,0.0,27.41,5.2193869369999994
67,ioos:station:wmo:42047:1,2017-07-02 09:30:00+00:00,27.8966,-93.5973,1019.21,26.6,0.0,27.4,5.602901033999999
68,ioos:station:wmo:42047:1,2017-07-02 10:00:00+00:00,27.8966,-93.5973,1019.3,26.6,0.0,27.39,5.386213884
69,ioos:station:wmo:42047:1,2017-07-02 10:30:00+00:00,27.8966,-93.5973,1019.4,26.5,0.0,27.37,5.702017187
70,ioos:station:wmo:42047:1,2017-07-02 11:00:00+00:00,27.8966,-93.5973,1019.74,26.5,0.0,27.36,5.585704969
