,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 00:36:00+00:00,29.2675,-91.3839,1014.1,28.9,8.95,30.2,6.6
1,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 00:42:00+00:00,29.2675,-91.3839,1014.2,28.7,7.52,30.3,5.1
2,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 00:48:00+00:00,29.2675,-91.3839,1014.3,28.7,6.86,30.3,8.7
3,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 00:54:00+00:00,29.2675,-91.3839,1014.4,28.7,9.35,30.0,7.0
4,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 01:36:00+00:00,29.2675,-91.3839,1014.6,28.5,9.31,29.9,7.6
5,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 01:42:00+00:00,29.2675,-91.3839,1014.7,28.4,8.55,29.9,5.9
6,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 01:48:00+00:00,29.2675,-91.3839,1014.7,28.3,5.85,29.9,4.7
7,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 01:54:00+00:00,29.2675,-91.3839,1014.6,28.3,10.21,29.9,4.4
8,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 02:36:00+00:00,29.2675,-91.3839,1015.0,28.4,7.75,29.9,5.0
9,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 02:42:00+00:00,29.2675,-91.3839,1015.0,28.5,8.71,29.8,6.0
10,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 02:48:00+00:00,29.2675,-91.3839,1015.2,28.5,9.91,29.7,5.2
11,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 02:54:00+00:00,29.2675,-91.3839,1015.1,28.4,8.64,29.6,5.6
12,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 03:36:00+00:00,29.2675,-91.3839,1015.3,28.5,9.51,29.4,7.4
13,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 03:42:00+00:00,29.2675,-91.3839,1015.3,28.4,8.02,29.3,7.7
14,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 03:48:00+00:00,29.2675,-91.3839,1015.3,28.3,12.68,29.3,6.5
15,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 03:54:00+00:00,29.2675,-91.3839,1015.3,28.3,17.41,29.3,5.5
16,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 04:36:00+00:00,29.2675,-91.3839,1015.1,27.4,18.91,29.3,6.5
17,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 04:42:00+00:00,29.2675,-91.3839,1015.2,27.3,19.85,29.2,6.6
18,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 04:48:00+00:00,29.2675,-91.3839,1015.2,27.0,19.39,29.3,5.6
19,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 04:54:00+00:00,29.2675,-91.3839,1015.1,26.9,18.57,29.4,5.2
20,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 05:00:00+00:00,29.2675,-91.3839,1015.1,26.8,21.46,29.3,4.8
21,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 05:36:00+00:00,29.2675,-91.3839,1015.0,27.5,19.48,29.3,6.0
22,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 05:42:00+00:00,29.2675,-91.3839,1014.9,27.5,21.44,29.2,4.6
23,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 05:48:00+00:00,29.2675,-91.3839,1014.8,27.5,18.9,29.4,5.8
24,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 05:54:00+00:00,29.2675,-91.3839,1014.8,26.6,20.14,29.2,5.3
25,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 06:36:00+00:00,29.2675,-91.3839,1014.6,26.7,17.5,29.3,5.5
26,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 06:42:00+00:00,29.2675,-91.3839,1014.7,27.3,18.77,29.2,6.0
27,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-08-01 06:48:00+00:00,29.2675,-91.3839,1014.6,27.5,21.37,29.2,6.1
