,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:wmo:42044:1,2017-09-01 00:00:00+00:00,26.1914,-97.0507,1011.93,28.6,34.15,29.51,5.40048146
1,ioos:station:wmo:42044:1,2017-09-01 00:30:00+00:00,26.1914,-97.0507,1011.94,27.9,34.18,29.51,5.358096677
2,ioos:station:wmo:42044:1,2017-09-01 01:00:00+00:00,26.1914,-97.0507,1012.06,28.1,34.19,29.51,5.561762311
3,ioos:station:wmo:42044:1,2017-09-01 01:30:00+00:00,26.1914,-97.0507,1012.39,28.2,34.19,29.5,5.237594868
4,ioos:station:wmo:42044:1,2017-09-01 02:00:00+00:00,26.1914,-97.0507,1012.55,28.1,34.18,29.48,5.6081101989999995
5,ioos:station:wmo:42044:1,2017-09-01 02:30:00+00:00,26.1914,-97.0507,1012.92,28.0,34.18,29.42,4.956944623
6,ioos:station:wmo:42044:1,2017-09-01 03:00:00+00:00,26.1914,-97.0507,1013.16,28.0,34.18,29.44,5.368593857
7,ioos:station:wmo:42044:1,2017-09-01 03:30:00+00:00,26.1914,-97.0507,1013.56,28.0,34.17,29.38,5.488916103999999
8,ioos:station:wmo:42044:1,2017-09-01 04:00:00+00:00,26.1914,-97.0507,1013.79,28.0,34.18,29.35,5.17758631
9,ioos:station:wmo:42044:1,2017-09-01 04:30:00+00:00,26.1914,-97.0507,1013.84,28.0,34.18,29.3,4.718315377
10,ioos:station:wmo:42044:1,2017-09-01 05:00:00+00:00,26.1914,-97.0507,1013.99,27.9,34.18,29.3,4.883369738
11,ioos:station:wmo:42044:1,2017-09-01 05:30:00+00:00,26.1914,-97.0507,1013.97,27.9,34.18,29.28,4.150722828999999
12,ioos:station:wmo:42044:1,2017-09-01 06:00:00+00:00,26.1914,-97.0507,1013.79,27.9,34.18,29.23,3.3526854910000004
13,ioos:station:wmo:42044:1,2017-09-01 06:30:00+00:00,26.1914,-97.0507,1013.62,27.7,34.18,29.22,2.915475947
14,ioos:station:wmo:42044:1,2017-09-01 07:00:00+00:00,26.1914,-97.0507,1013.71,27.7,34.18,29.19,2.995880505
15,ioos:station:wmo:42044:1,2017-09-01 07:30:00+00:00,26.1914,-97.0507,1013.56,27.6,34.18,29.18,2.748708788
16,ioos:station:wmo:42044:1,2017-09-01 08:00:00+00:00,26.1914,-97.0507,1013.39,27.6,34.18,29.12,1.8185983609999998
17,ioos:station:wmo:42044:1,2017-09-01 08:30:00+00:00,26.1914,-97.0507,1013.46,27.6,34.18,29.08,1.95064092
18,ioos:station:wmo:42044:1,2017-09-01 09:00:00+00:00,26.1914,-97.0507,1013.66,27.6,34.17,29.06,1.959234544
19,ioos:station:wmo:42044:1,2017-09-01 09:30:00+00:00,26.1914,-97.0507,1013.66,27.5,34.17,29.05,2.433474882
20,ioos:station:wmo:42044:1,2017-09-01 10:00:00+00:00,26.1914,-97.0507,1013.76,27.4,34.18,29.03,2.443112769
21,ioos:station:wmo:42044:1,2017-09-01 10:30:00+00:00,26.1914,-97.0507,1013.87,27.1,34.13,29.0,1.424254191
22,ioos:station:wmo:42044:1,2017-09-01 11:00:00+00:00,26.1914,-97.0507,1013.93,27.6,33.52,29.0,0.6053098379999999
23,ioos:station:wmo:42044:1,2017-09-01 11:30:00+00:00,26.1914,-97.0507,1014.09,27.4,33.91,28.97,1.201041215
