,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 00:36:00+00:00,29.2675,-91.3839,1016.9,28.5,0.19,27.9,4.7
1,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 00:42:00+00:00,29.2675,-91.3839,1016.9,28.5,0.19,27.9,4.5
2,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 00:48:00+00:00,29.2675,-91.3839,1017.0,28.5,0.19,27.8,5.9
3,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 00:54:00+00:00,29.2675,-91.3839,1017.0,28.4,0.19,27.8,6.9
4,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 01:36:00+00:00,29.2675,-91.3839,1017.0,28.3,0.19,27.8,6.8
5,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 01:42:00+00:00,29.2675,-91.3839,1016.9,28.3,0.19,27.8,5.7
6,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 01:48:00+00:00,29.2675,-91.3839,1016.9,28.2,0.19,27.8,6.9
7,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 01:54:00+00:00,29.2675,-91.3839,1016.9,28.2,0.19,27.8,7.5
8,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 02:36:00+00:00,29.2675,-91.3839,1016.6,28.2,0.19,27.8,7.1
9,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 02:42:00+00:00,29.2675,-91.3839,1016.7,28.1,0.19,27.8,4.3
10,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 02:48:00+00:00,29.2675,-91.3839,1016.7,28.1,0.19,27.8,3.3
11,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 02:54:00+00:00,29.2675,-91.3839,1016.7,28.1,0.19,27.8,2.3
12,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 03:36:00+00:00,29.2675,-91.3839,1016.6,27.9,0.19,27.8,2.6
13,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 03:42:00+00:00,29.2675,-91.3839,1016.7,27.9,0.19,27.7,2.2
14,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 03:48:00+00:00,29.2675,-91.3839,1016.8,27.9,0.19,27.7,3.0
15,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 03:54:00+00:00,29.2675,-91.3839,1016.9,27.8,0.19,27.7,2.2
16,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 04:36:00+00:00,29.2675,-91.3839,1017.2,27.8,0.19,27.7,2.1
17,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 04:42:00+00:00,29.2675,-91.3839,1017.2,27.9,0.19,27.7,2.4
18,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 04:48:00+00:00,29.2675,-91.3839,1017.3,27.8,0.19,27.6,4.6
19,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 04:54:00+00:00,29.2675,-91.3839,1017.4,27.8,0.19,27.6,3.4
20,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 05:00:00+00:00,29.2675,-91.3839,1017.3,27.8,0.19,27.6,4.6
21,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 05:36:00+00:00,29.2675,-91.3839,1017.6,27.8,0.19,27.6,4.3
22,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 05:42:00+00:00,29.2675,-91.3839,1017.5,27.8,0.19,27.6,4.1
23,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 05:48:00+00:00,29.2675,-91.3839,1017.4,27.7,0.19,27.6,4.0
24,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 05:54:00+00:00,29.2675,-91.3839,1017.3,27.8,0.19,27.6,2.8
25,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 06:42:00+00:00,29.2675,-91.3839,1017.1,27.8,0.19,27.6,3.8
26,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 06:48:00+00:00,29.2675,-91.3839,1017.0,28.0,0.19,27.6,2.8
27,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 06:54:00+00:00,29.2675,-91.3839,1017.0,28.0,0.19,27.6,2.0
28,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 07:36:00+00:00,29.2675,-91.3839,1016.9,28.0,0.19,27.6,1.8
29,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 07:42:00+00:00,29.2675,-91.3839,1016.8,28.0,0.19,27.6,0.7
30,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 07:48:00+00:00,29.2675,-91.3839,1016.7,28.1,0.19,27.6,1.2
31,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 07:54:00+00:00,29.2675,-91.3839,1016.8,28.1,0.19,27.6,2.9
32,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 08:00:00+00:00,29.2675,-91.3839,1016.8,28.0,0.19,27.6,4.4
33,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 08:36:00+00:00,29.2675,-91.3839,1017.1,28.1,0.19,27.6,4.2
34,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 08:42:00+00:00,29.2675,-91.3839,1017.1,28.0,0.19,27.6,4.1
35,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 08:48:00+00:00,29.2675,-91.3839,1017.3,28.2,0.19,27.6,3.4
36,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 08:54:00+00:00,29.2675,-91.3839,1017.2,28.2,0.19,27.6,2.1
37,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 09:36:00+00:00,29.2675,-91.3839,1018.1,28.2,0.19,27.7,1.4
38,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 09:42:00+00:00,29.2675,-91.3839,1018.1,28.2,0.19,27.7,1.5
39,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 09:48:00+00:00,29.2675,-91.3839,1018.2,28.2,0.19,27.7,2.2
40,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 09:54:00+00:00,29.2675,-91.3839,1018.2,28.3,0.19,27.8,1.9
41,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 10:36:00+00:00,29.2675,-91.3839,1018.5,28.4,0.19,27.8,1.5
42,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 10:42:00+00:00,29.2675,-91.3839,1018.6,28.4,0.19,27.8,0.1
43,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 10:48:00+00:00,29.2675,-91.3839,1018.7,28.3,0.19,27.9,0.4
44,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 10:54:00+00:00,29.2675,-91.3839,1018.8,28.3,0.19,28.0,1.6
45,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 11:36:00+00:00,29.2675,-91.3839,1019.2,28.4,0.19,28.1,1.9
46,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 11:42:00+00:00,29.2675,-91.3839,1019.3,28.4,0.19,28.1,2.2
47,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 11:48:00+00:00,29.2675,-91.3839,1019.4,28.3,0.19,28.1,2.7
48,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 11:54:00+00:00,29.2675,-91.3839,1019.4,28.5,0.19,28.4,3.8
49,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 12:42:00+00:00,29.2675,-91.3839,1019.5,28.5,0.19,28.4,4.6
50,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 12:48:00+00:00,29.2675,-91.3839,1019.6,28.4,0.19,28.5,5.6
51,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 12:54:00+00:00,29.2675,-91.3839,1019.7,28.7,0.19,28.5,5.6
52,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 13:36:00+00:00,29.2675,-91.3839,1020.0,28.5,0.19,28.6,6.2
53,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 13:42:00+00:00,29.2675,-91.3839,1020.0,28.6,0.19,28.5,6.6
54,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 13:48:00+00:00,29.2675,-91.3839,1019.9,28.5,0.19,28.4,6.6
55,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 13:54:00+00:00,29.2675,-91.3839,1020.0,28.8,0.19,28.5,6.4
56,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 14:42:00+00:00,29.2675,-91.3839,1019.9,28.6,0.19,28.5,7.0
57,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 14:48:00+00:00,29.2675,-91.3839,1019.9,28.6,0.19,28.5,6.2
58,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 14:54:00+00:00,29.2675,-91.3839,1019.9,28.5,0.19,28.5,6.1
59,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 15:00:00+00:00,29.2675,-91.3839,1020.1,28.5,0.19,28.5,4.8
60,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 15:36:00+00:00,29.2675,-91.3839,1020.5,28.4,0.19,28.5,3.9
61,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 15:42:00+00:00,29.2675,-91.3839,1020.4,28.4,0.19,28.5,3.6
62,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 15:48:00+00:00,29.2675,-91.3839,1020.5,28.3,0.19,28.4,3.4
63,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 15:54:00+00:00,29.2675,-91.3839,1020.7,28.3,0.19,28.4,2.8
64,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 16:36:00+00:00,29.2675,-91.3839,1020.6,28.2,0.19,28.4,2.7
65,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 16:42:00+00:00,29.2675,-91.3839,1020.7,28.1,0.19,28.4,2.2
66,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 16:48:00+00:00,29.2675,-91.3839,1020.7,28.1,0.19,28.4,2.8
67,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 16:54:00+00:00,29.2675,-91.3839,1020.8,28.1,0.19,28.4,3.7
68,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 17:36:00+00:00,29.2675,-91.3839,1020.6,28.1,0.19,28.3,3.0
69,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 17:42:00+00:00,29.2675,-91.3839,1020.5,28.1,0.19,28.3,4.1
70,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 17:48:00+00:00,29.2675,-91.3839,1020.5,28.0,0.19,28.3,4.8
71,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 17:54:00+00:00,29.2675,-91.3839,1020.4,27.9,0.19,28.2,4.3
72,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 18:36:00+00:00,29.2675,-91.3839,1019.9,27.9,0.19,28.2,4.4
73,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 18:42:00+00:00,29.2675,-91.3839,1019.9,27.8,0.19,28.2,4.5
74,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 18:48:00+00:00,29.2675,-91.3839,1019.9,27.9,0.19,28.2,5.1
75,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 18:54:00+00:00,29.2675,-91.3839,1019.9,27.7,0.19,28.2,5.8
76,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 19:00:00+00:00,29.2675,-91.3839,1019.8,27.8,0.19,28.2,6.3
77,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-07-01 19:36:00+00:00,29.2675,-91.3839,1019.8,27.7,0.19,28.2,5.3
