,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:wmo:42043:1,2017-09-01 00:00:00+00:00,28.9818,-94.9186,1007.0,26.3,19.72,27.0,4.67403466
1,ioos:station:wmo:42043:1,2017-09-01 00:30:00+00:00,28.9818,-94.9186,1009.0,25.7,20.44,27.0,4.56973741
2,ioos:station:wmo:42043:1,2017-09-01 01:00:00+00:00,28.9818,-94.9186,1009.0,25.7,20.66,27.0,4.3935520939999995
3,ioos:station:wmo:42043:1,2017-09-01 01:30:00+00:00,28.9818,-94.9186,1009.0,25.7,21.0,27.0,4.538557039
4,ioos:station:wmo:42043:1,2017-09-01 02:00:00+00:00,28.9818,-94.9186,1009.0,25.6,21.61,27.0,4.094142157
5,ioos:station:wmo:42043:1,2017-09-01 02:30:00+00:00,28.9818,-94.9186,1010.0,25.5,21.89,27.0,4.083331973
6,ioos:station:wmo:42043:1,2017-09-01 03:00:00+00:00,28.9818,-94.9186,1010.0,25.5,22.25,27.0,4.124039282
7,ioos:station:wmo:42043:1,2017-09-01 03:30:00+00:00,28.9818,-94.9186,1010.0,25.3,22.62,27.0,4.19305378
8,ioos:station:wmo:42043:1,2017-09-01 04:00:00+00:00,28.9818,-94.9186,1010.0,25.2,22.72,27.0,4.105849486
9,ioos:station:wmo:42043:1,2017-09-01 04:30:00+00:00,28.9818,-94.9186,1011.0,25.2,22.79,27.0,3.8740418169999997
10,ioos:station:wmo:42043:1,2017-09-01 05:00:00+00:00,28.9818,-94.9186,1011.0,25.1,22.83,27.0,3.536170245
11,ioos:station:wmo:42043:1,2017-09-01 05:30:00+00:00,28.9818,-94.9186,1010.0,25.0,22.82,27.0,3.996561022
12,ioos:station:wmo:42043:1,2017-09-01 06:00:00+00:00,28.9818,-94.9186,1010.0,25.0,22.83,27.0,3.862460356
13,ioos:station:wmo:42043:1,2017-09-01 06:30:00+00:00,28.9818,-94.9186,1010.0,24.9,22.88,27.0,4.021243589
14,ioos:station:wmo:42043:1,2017-09-01 07:00:00+00:00,28.9818,-94.9186,1010.0,24.9,22.92,27.0,4.2379476160000005
15,ioos:station:wmo:42043:1,2017-09-01 07:30:00+00:00,28.9818,-94.9186,1010.0,24.7,22.95,31.4,0.0
16,ioos:station:wmo:42043:1,2017-09-01 08:00:00+00:00,28.9818,-94.9186,1010.0,24.6,22.93,31.3,0.0
17,ioos:station:wmo:42043:1,2017-09-01 08:30:00+00:00,28.9818,-94.9186,1010.0,24.5,23.01,31.3,4.822540824
18,ioos:station:wmo:42043:1,2017-09-01 09:00:00+00:00,28.9818,-94.9186,1011.0,24.4,23.07,31.3,4.3804337680000005
19,ioos:station:wmo:42043:1,2017-09-01 09:30:00+00:00,28.9818,-94.9186,1009.0,24.3,23.08,31.2,4.141750838
20,ioos:station:wmo:42043:1,2017-09-01 10:00:00+00:00,28.9818,-94.9186,1011.0,24.2,23.11,31.2,3.879304061
21,ioos:station:wmo:42043:1,2017-09-01 10:30:00+00:00,28.9818,-94.9186,1011.0,24.0,23.11,31.1,3.708800345
22,ioos:station:wmo:42043:1,2017-09-01 11:00:00+00:00,28.9818,-94.9186,1011.0,24.0,23.18,31.1,3.9462387160000003
23,ioos:station:wmo:42043:1,2017-09-01 11:30:00+00:00,28.9818,-94.9186,1011.0,24.0,23.24,31.1,3.8501947999999997
24,ioos:station:wmo:42043:1,2017-09-01 12:00:00+00:00,28.9818,-94.9186,1011.0,23.9,20.56,31.0,3.9215430639999997
25,ioos:station:wmo:42043:1,2017-09-01 12:30:00+00:00,28.9818,-94.9186,1012.0,23.8,21.46,31.0,3.758576858
26,ioos:station:wmo:42043:1,2017-09-01 13:00:00+00:00,28.9818,-94.9186,1012.0,23.8,21.67,31.0,4.0527768260000006
27,ioos:station:wmo:42043:1,2017-09-01 13:30:00+00:00,28.9818,-94.9186,1013.0,23.8,22.2,30.9,3.754064464
28,ioos:station:wmo:42043:1,2017-09-01 14:00:00+00:00,28.9818,-94.9186,1013.0,24.2,22.24,30.9,3.400367627
29,ioos:station:wmo:42043:1,2017-09-01 14:30:00+00:00,28.9818,-94.9186,1014.0,24.5,22.5,30.9,3.43525836
30,ioos:station:wmo:42043:1,2017-09-01 15:00:00+00:00,28.9818,-94.9186,1014.0,24.8,22.64,30.8,3.0056114189999996
31,ioos:station:wmo:42043:1,2017-09-01 15:30:00+00:00,28.9818,-94.9186,1014.0,24.9,22.4,30.8,3.663495598
32,ioos:station:wmo:42043:1,2017-09-01 16:00:00+00:00,28.9818,-94.9186,1014.0,25.3,22.42,30.8,3.4293439610000003
33,ioos:station:wmo:42043:1,2017-09-01 16:30:00+00:00,28.9818,-94.9186,1013.0,25.7,22.25,30.8,2.443215095
34,ioos:station:wmo:42043:1,2017-09-01 17:00:00+00:00,28.9818,-94.9186,1012.0,26.4,22.09,30.8,3.266573128
35,ioos:station:wmo:42043:1,2017-09-01 17:30:00+00:00,28.9818,-94.9186,1013.0,26.7,21.97,30.8,3.1538230769999998
36,ioos:station:wmo:42043:1,2017-09-01 18:00:00+00:00,28.9818,-94.9186,1013.0,28.0,21.87,30.7,2.271079039
37,ioos:station:wmo:42043:1,2017-09-01 18:30:00+00:00,28.9818,-94.9186,1014.0,29.1,21.92,30.7,1.436697602
38,ioos:station:wmo:42043:1,2017-09-01 19:00:00+00:00,28.9818,-94.9186,1014.0,31.4,22.07,30.7,1.011928851
39,ioos:station:wmo:42043:1,2017-09-01 19:30:00+00:00,28.9818,-94.9186,1014.0,29.3,22.15,30.7,2.26920691
40,ioos:station:wmo:42043:1,2017-09-01 20:00:00+00:00,28.9818,-94.9186,1013.0,28.1,22.3,30.7,3.096336545
41,ioos:station:wmo:42043:1,2017-09-01 20:30:00+00:00,28.9818,-94.9186,1012.0,26.9,22.54,30.7,3.160965043
42,ioos:station:wmo:42043:1,2017-09-01 21:00:00+00:00,28.9818,-94.9186,1012.0,26.8,22.56,30.7,2.803711825
43,ioos:station:wmo:42043:1,2017-09-01 21:30:00+00:00,28.9818,-94.9186,1012.0,26.8,22.48,30.7,2.673798796
44,ioos:station:wmo:42043:1,2017-09-01 22:00:00+00:00,28.9818,-94.9186,1010.0,26.3,22.76,30.7,3.780820017
45,ioos:station:wmo:42043:1,2017-09-01 22:30:00+00:00,28.9818,-94.9186,1011.0,26.1,22.84,30.7,3.020761493
46,ioos:station:wmo:42043:1,2017-09-01 23:00:00+00:00,28.9818,-94.9186,1011.0,26.1,22.96,30.7,3.791582783
47,ioos:station:wmo:42043:1,2017-09-01 23:30:00+00:00,28.9818,-94.9186,1012.0,26.0,22.89,30.7,4.0463934560000006
48,ioos:station:wmo:42043:1,2017-09-02 00:00:00+00:00,28.9818,-94.9186,1011.0,25.8,22.9,30.7,3.66049177
49,ioos:station:wmo:42043:1,2017-09-02 00:30:00+00:00,28.9818,-94.9186,1012.0,25.5,22.93,30.7,3.50069993
50,ioos:station:wmo:42043:1,2017-09-02 01:00:00+00:00,28.9818,-94.9186,1010.0,25.4,22.87,30.7,2.710166047
51,ioos:station:wmo:42043:1,2017-09-02 01:30:00+00:00,28.9818,-94.9186,1010.0,25.4,22.88,30.7,2.8193793639999996
52,ioos:station:wmo:42043:1,2017-09-02 02:00:00+00:00,28.9818,-94.9186,1013.0,25.5,22.8,30.7,3.090258889
53,ioos:station:wmo:42043:1,2017-09-02 02:30:00+00:00,28.9818,-94.9186,1012.0,25.4,22.67,30.7,3.064718584
54,ioos:station:wmo:42043:1,2017-09-02 03:00:00+00:00,28.9818,-94.9186,1012.0,25.5,22.67,30.6,3.315931242
55,ioos:station:wmo:42043:1,2017-09-02 03:30:00+00:00,28.9818,-94.9186,1013.0,25.6,22.82,30.6,3.291929525
56,ioos:station:wmo:42043:1,2017-09-02 04:00:00+00:00,28.9818,-94.9186,1013.0,25.7,22.8,30.7,2.2238030490000003
