,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 00:36:00+00:00,29.2675,-91.3839,1015.8,26.0,0.16,24.1,1.0
1,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 00:42:00+00:00,29.2675,-91.3839,1015.7,26.0,0.16,24.1,2.2
2,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 00:48:00+00:00,29.2675,-91.3839,1015.7,26.1,0.16,24.1,1.6
3,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 00:54:00+00:00,29.2675,-91.3839,1015.8,26.1,0.16,24.1,4.2
4,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 01:36:00+00:00,29.2675,-91.3839,1015.7,26.0,0.16,24.1,6.0
5,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 01:42:00+00:00,29.2675,-91.3839,1015.8,26.1,0.16,24.1,7.0
6,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 01:48:00+00:00,29.2675,-91.3839,1015.8,26.1,0.16,24.1,5.4
7,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 01:54:00+00:00,29.2675,-91.3839,1015.9,26.0,0.16,24.1,3.6
8,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 02:36:00+00:00,29.2675,-91.3839,1016.5,26.1,0.16,24.1,1.1
9,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 02:42:00+00:00,29.2675,-91.3839,1016.5,24.9,0.16,24.1,2.3
10,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 02:48:00+00:00,29.2675,-91.3839,1016.6,24.9,0.16,24.1,3.7
11,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 02:54:00+00:00,29.2675,-91.3839,1016.7,24.8,0.16,24.1,4.6
12,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 03:36:00+00:00,29.2675,-91.3839,1016.8,24.6,0.16,24.1,4.1
13,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 03:42:00+00:00,29.2675,-91.3839,1016.8,24.6,0.16,24.1,4.9
14,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 03:48:00+00:00,29.2675,-91.3839,1016.8,24.8,0.16,24.1,5.3
15,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 03:54:00+00:00,29.2675,-91.3839,1016.8,24.9,0.16,24.2,5.0
16,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 04:00:00+00:00,29.2675,-91.3839,1016.8,24.7,0.16,24.2,3.4
17,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 04:36:00+00:00,29.2675,-91.3839,1016.7,24.7,0.16,24.2,6.7
18,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 04:42:00+00:00,29.2675,-91.3839,1016.8,24.5,0.16,24.2,4.4
19,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 04:48:00+00:00,29.2675,-91.3839,1016.8,24.4,0.16,24.2,5.1
20,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 04:54:00+00:00,29.2675,-91.3839,1016.9,24.6,0.16,24.1,9.1
21,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 05:36:00+00:00,29.2675,-91.3839,1016.7,25.0,0.16,24.1,6.4
22,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 05:42:00+00:00,29.2675,-91.3839,1016.6,25.1,0.16,24.1,4.2
23,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 05:48:00+00:00,29.2675,-91.3839,1016.6,24.9,0.16,24.1,3.7
24,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 05:54:00+00:00,29.2675,-91.3839,1016.5,24.9,0.16,24.1,3.8
25,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 06:00:00+00:00,29.2675,-91.3839,1016.4,24.8,0.16,24.1,4.3
26,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 06:36:00+00:00,29.2675,-91.3839,1015.9,24.3,0.16,24.1,3.3
27,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 06:42:00+00:00,29.2675,-91.3839,1016.1,24.4,0.16,24.1,5.2
28,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 06:48:00+00:00,29.2675,-91.3839,1016.0,24.4,0.16,24.1,5.6
29,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 06:54:00+00:00,29.2675,-91.3839,1016.1,24.1,0.16,24.1,5.2
30,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 07:36:00+00:00,29.2675,-91.3839,1016.1,24.1,0.16,24.1,4.1
31,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 07:42:00+00:00,29.2675,-91.3839,1016.0,24.1,0.16,24.1,4.3
32,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 07:48:00+00:00,29.2675,-91.3839,1016.1,23.9,0.16,24.1,3.5
33,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 07:54:00+00:00,29.2675,-91.3839,1016.2,23.9,0.16,24.1,3.1
34,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 08:36:00+00:00,29.2675,-91.3839,1016.0,24.0,0.16,24.0,4.0
35,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 08:42:00+00:00,29.2675,-91.3839,1016.1,24.1,0.16,24.0,3.9
36,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 08:48:00+00:00,29.2675,-91.3839,1016.0,24.2,0.16,24.0,5.9
37,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 08:54:00+00:00,29.2675,-91.3839,1015.9,24.2,0.16,24.0,4.8
38,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 09:36:00+00:00,29.2675,-91.3839,1016.1,24.6,0.16,24.0,6.0
39,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 09:42:00+00:00,29.2675,-91.3839,1016.1,24.8,0.16,24.0,5.9
40,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 09:48:00+00:00,29.2675,-91.3839,1016.1,24.8,0.16,24.1,7.5
41,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 09:54:00+00:00,29.2675,-91.3839,1016.1,24.9,0.16,24.1,8.0
42,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 10:36:00+00:00,29.2675,-91.3839,1016.0,25.0,0.16,24.1,7.7
43,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 10:42:00+00:00,29.2675,-91.3839,1016.0,25.0,0.16,24.1,7.2
44,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 10:48:00+00:00,29.2675,-91.3839,1016.1,25.6,0.16,24.1,8.6
45,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 10:54:00+00:00,29.2675,-91.3839,1016.0,25.6,0.16,24.2,7.6
46,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 11:36:00+00:00,29.2675,-91.3839,1016.0,25.7,0.16,24.3,7.4
47,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 11:42:00+00:00,29.2675,-91.3839,1016.2,24.8,0.16,24.3,7.2
48,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 11:48:00+00:00,29.2675,-91.3839,1016.5,25.6,0.16,24.3,5.9
49,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 11:54:00+00:00,29.2675,-91.3839,1016.4,26.1,0.16,24.2,7.2
50,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 12:36:00+00:00,29.2675,-91.3839,1016.3,25.4,0.16,24.2,7.7
51,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 12:42:00+00:00,29.2675,-91.3839,1016.4,25.6,0.16,24.2,5.5
52,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 12:48:00+00:00,29.2675,-91.3839,1016.5,25.5,0.16,24.2,9.6
53,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 12:54:00+00:00,29.2675,-91.3839,1016.5,25.5,0.16,24.2,9.9
54,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2017-06-01 13:36:00+00:00,29.2675,-91.3839,1016.6,25.9,0.16,24.2,7.3
