,sensor,date,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
0,ioos:station:wmo:42044:1,2017-06-01 00:00:00+00:00,26.1914,-97.0507,1012.26,25.9,36.03,27.62,7.140203078
1,ioos:station:wmo:42044:1,2017-06-01 00:30:00+00:00,26.1914,-97.0507,1012.3,25.8,36.03,27.6,6.636000301
2,ioos:station:wmo:42044:1,2017-06-01 01:00:00+00:00,26.1914,-97.0507,1012.61,26.0,36.04,27.59,6.791347436000001
3,ioos:station:wmo:42044:1,2017-06-01 01:30:00+00:00,26.1914,-97.0507,1011.83,25.9,36.04,27.56,6.087996386
4,ioos:station:wmo:42044:1,2017-06-01 02:00:00+00:00,26.1914,-97.0507,1012.6,26.0,36.04,27.52,7.114731197
5,ioos:station:wmo:42044:1,2017-06-01 02:30:00+00:00,26.1914,-97.0507,1012.85,26.0,36.04,27.5,6.673717105
6,ioos:station:wmo:42044:1,2017-06-01 03:00:00+00:00,26.1914,-97.0507,1013.36,26.2,36.04,27.47,6.830183014
7,ioos:station:wmo:42044:1,2017-06-01 03:30:00+00:00,26.1914,-97.0507,1013.65,26.1,36.04,27.46,5.762846519
8,ioos:station:wmo:42044:1,2017-06-01 04:00:00+00:00,26.1914,-97.0507,1013.71,26.2,36.04,27.44,5.498554355
9,ioos:station:wmo:42044:1,2017-06-01 04:30:00+00:00,26.1914,-97.0507,1014.0,26.2,36.04,27.44,5.360083955
10,ioos:station:wmo:42044:1,2017-06-01 05:00:00+00:00,26.1914,-97.0507,1013.88,26.3,36.04,27.44,5.524527129
11,ioos:station:wmo:42044:1,2017-06-01 05:30:00+00:00,26.1914,-97.0507,1013.52,25.9,36.05,27.43,5.768578681
12,ioos:station:wmo:42044:1,2017-06-01 06:00:00+00:00,26.1914,-97.0507,1013.82,26.3,36.05,27.42,5.938417297999999
13,ioos:station:wmo:42044:1,2017-06-01 06:30:00+00:00,26.1914,-97.0507,1013.5,26.3,36.05,27.41,6.031260232999999
14,ioos:station:wmo:42044:1,2017-06-01 07:00:00+00:00,26.1914,-97.0507,1013.33,26.1,36.05,27.39,5.863079396
15,ioos:station:wmo:42044:1,2017-06-01 07:30:00+00:00,26.1914,-97.0507,1013.2,26.3,36.06,27.38,5.480994435
16,ioos:station:wmo:42044:1,2017-06-01 08:00:00+00:00,26.1914,-97.0507,1012.91,26.3,36.06,27.37,4.778462096
17,ioos:station:wmo:42044:1,2017-06-01 08:30:00+00:00,26.1914,-97.0507,1012.72,26.3,36.06,27.37,5.503426206
18,ioos:station:wmo:42044:1,2017-06-01 09:00:00+00:00,26.1914,-97.0507,1012.72,26.0,36.06,27.36,7.142912571
19,ioos:station:wmo:42044:1,2017-06-01 09:30:00+00:00,26.1914,-97.0507,1012.84,26.1,36.07,27.34,7.562149165
20,ioos:station:wmo:42044:1,2017-06-01 10:00:00+00:00,26.1914,-97.0507,1012.68,26.3,36.06,27.34,6.987674864
21,ioos:station:wmo:42044:1,2017-06-01 10:30:00+00:00,26.1914,-97.0507,1012.54,26.3,36.07,27.33,6.713575798
22,ioos:station:wmo:42044:1,2017-06-01 11:00:00+00:00,26.1914,-97.0507,1012.99,26.3,36.07,27.32,6.882070908999999
23,ioos:station:wmo:42044:1,2017-06-01 11:30:00+00:00,26.1914,-97.0507,1012.93,26.4,36.08,27.3,6.565767282
24,ioos:station:wmo:42044:1,2017-06-01 12:00:00+00:00,26.1914,-97.0507,1013.45,26.4,36.08,27.29,6.350944812000001
25,ioos:station:wmo:42044:1,2017-06-01 12:30:00+00:00,26.1914,-97.0507,1013.51,26.4,36.08,27.28,6.081529412999999
26,ioos:station:wmo:42044:1,2017-06-01 13:00:00+00:00,26.1914,-97.0507,1013.48,26.7,36.08,27.29,5.8910101
