owner,sensor,date,latitude,longitude,air_temperature,qcFlag 
NDBC,ioos:station:wmo:42019:1,2017-07-01T00:50:00Z,27.9070,-95.3530,29.1,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T01:50:00Z,27.9070,-95.3530,29.1,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T02:50:00Z,27.9070,-95.3530,28.9,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T03:50:00Z,27.9070,-95.3530,28.9,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T04:50:00Z,27.9070,-95.3530,28.8,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T05:50:00Z,27.9070,-95.3530,28.8,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T06:50:00Z,27.9070,-95.3530,28.6,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T07:50:00Z,27.9070,-95.3530,28.6,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T08:50:00Z,27.9070,-95.3530,28.5,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T09:50:00Z,27.9070,-95.3530,28.4,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T10:50:00Z,27.9070,-95.3530,28.5,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T11:50:00Z,27.9070,-95.3530,28.6,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T12:50:00Z,27.9070,-95.3530,28.6,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T13:50:00Z,27.9070,-95.3530,28.6,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T14:50:00Z,27.9070,-95.3530,28.7,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T15:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T16:50:00Z,27.9070,-95.3530,28.9,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T17:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T18:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T19:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T20:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T21:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T22:50:00Z,27.9070,-95.3530,29.0,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-01T23:50:00Z,27.9070,-95.3530,28.9,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-02T00:50:00Z,27.9070,-95.3530,28.8,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-02T01:50:00Z,27.9070,-95.3530,28.8,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-02T02:50:00Z,27.9070,-95.3530,28.8,1111122 
NDBC,ioos:station:wmo:42019:1,2017-07-02T03:50:00Z,27.9070,-95.3530,28.9,1111122 
