owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NDBC,ioos:station:wmo:42019:1,2017-06-01T00:50:00Z,27.907,-95.353,5,6,160,8,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T01:50:00Z,27.907,-95.353,5,2,180,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T02:50:00Z,27.907,-95.353,5,2,30,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T03:50:00Z,27.907,-95.353,5,3,20,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T04:50:00Z,27.907,-95.353,5,4,60,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T05:50:00Z,27.907,-95.353,5,6,60,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T06:50:00Z,27.907,-95.353,5,5,60,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T07:50:00Z,27.907,-95.353,5,4,80,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T08:50:00Z,27.907,-95.353,5,6,90,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T09:50:00Z,27.907,-95.353,5,7,90,8,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T10:50:00Z,27.907,-95.353,5,6,80,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T11:50:00Z,27.907,-95.353,5,7,80,8,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T12:50:00Z,27.907,-95.353,5,7,80,8,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T13:50:00Z,27.907,-95.353,5,7,80,8,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T14:50:00Z,27.907,-95.353,5,5,110,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T15:50:00Z,27.907,-95.353,5,4,110,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T16:50:00Z,27.907,-95.353,5,5,110,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T17:50:00Z,27.907,-95.353,5,6,80,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T18:50:00Z,27.907,-95.353,5,5,100,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T19:50:00Z,27.907,-95.353,5,4,90,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T20:50:00Z,27.907,-95.353,5,5,90,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T21:50:00Z,27.907,-95.353,5,4,90,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T22:50:00Z,27.907,-95.353,5,5,80,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-01T23:50:00Z,27.907,-95.353,5,6,70,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T00:50:00Z,27.907,-95.353,5,5,70,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T01:50:00Z,27.907,-95.353,5,6,80,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T02:50:00Z,27.907,-95.353,5,6,80,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T03:50:00Z,27.907,-95.353,5,5,80,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T04:50:00Z,27.907,-95.353,5,4,80,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T05:50:00Z,27.907,-95.353,5,4,100,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T06:50:00Z,27.907,-95.353,5,4,90,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T07:50:00Z,27.907,-95.353,5,4,100,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T08:50:00Z,27.907,-95.353,5,4,100,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T09:50:00Z,27.907,-95.353,5,4,100,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T10:50:00Z,27.907,-95.353,5,4,110,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T11:50:00Z,27.907,-95.353,5,5,110,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T12:50:00Z,27.907,-95.353,5,2,100,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T13:50:00Z,27.907,-95.353,5,4,100,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T14:50:00Z,27.907,-95.353,5,4,90,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T15:50:00Z,27.907,-95.353,5,4,70,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T16:50:00Z,27.907,-95.353,5,4,70,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T17:50:00Z,27.907,-95.353,5,3,70,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T18:50:00Z,27.907,-95.353,5,2,60,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T19:50:00Z,27.907,-95.353,5,3,50,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-06-02T20:50:00Z,27.907,-95.353,5,4,60,5,'1111122
