owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NDBC,ioos:station:wmo:42019:1,2017-08-01T00:50:00Z,27.907,-95.353,5,3,40,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T01:50:00Z,27.907,-95.353,5,5,20,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T02:50:00Z,27.907,-95.353,5,4,30,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T03:50:00Z,27.907,-95.353,5,3,80,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T04:50:00Z,27.907,-95.353,5,3,100,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T05:50:00Z,27.907,-95.353,5,3,110,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T06:50:00Z,27.907,-95.353,5,2,140,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T07:50:00Z,27.907,-95.353,5,1,160,1,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T08:50:00Z,27.907,-95.353,5,2,240,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T09:50:00Z,27.907,-95.353,5,2,250,2,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T10:50:00Z,27.907,-95.353,5,3,280,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T11:50:00Z,27.907,-95.353,5,2,290,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T12:50:00Z,27.907,-95.353,5,3,300,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T13:50:00Z,27.907,-95.353,5,3,310,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T14:50:00Z,27.907,-95.353,5,3,320,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T15:50:00Z,27.907,-95.353,5,3,320,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T16:50:00Z,27.907,-95.353,5,3,310,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T17:50:00Z,27.907,-95.353,5,3,310,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T18:50:00Z,27.907,-95.353,5,3,330,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T19:50:00Z,27.907,-95.353,5,2,340,2,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-01T21:50:00Z,27.907,-95.353,5,4,20,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T00:50:00Z,27.907,-95.353,5,2,60,2,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T01:50:00Z,27.907,-95.353,5,4,80,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T02:50:00Z,27.907,-95.353,5,5,90,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T03:50:00Z,27.907,-95.353,5,3,100,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T04:50:00Z,27.907,-95.353,5,3,90,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T05:50:00Z,27.907,-95.353,5,4,120,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T06:50:00Z,27.907,-95.353,5,3,100,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T07:50:00Z,27.907,-95.353,5,4,130,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T08:50:00Z,27.907,-95.353,5,5,150,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T09:50:00Z,27.907,-95.353,5,4,160,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T10:50:00Z,27.907,-95.353,5,4,190,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T11:50:00Z,27.907,-95.353,5,4,200,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T12:50:00Z,27.907,-95.353,5,3,200,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T13:50:00Z,27.907,-95.353,5,2,200,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T14:50:00Z,27.907,-95.353,5,2,210,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T15:50:00Z,27.907,-95.353,5,3,210,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T16:50:00Z,27.907,-95.353,5,4,240,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T17:50:00Z,27.907,-95.353,5,3,270,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T18:50:00Z,27.907,-95.353,5,3,290,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T19:50:00Z,27.907,-95.353,5,3,300,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-02T23:50:00Z,27.907,-95.353,5,2,60,3,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-03T02:50:00Z,27.907,-95.353,5,3,110,5,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-03T04:50:00Z,27.907,-95.353,5,4,110,4,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-03T06:50:00Z,27.907,-95.353,5,5,160,6,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-03T07:50:00Z,27.907,-95.353,5,6,180,7,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-03T08:50:00Z,27.907,-95.353,5,7,190,8,'1111122
NDBC,ioos:station:wmo:42019:1,2017-08-03T10:50:00Z,27.907,-95.353,5,7,200,8,'1111122
