owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T00:42:00Z,29.2675,-91.3839,0,2.5,137,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T01:42:00Z,29.2675,-91.3839,0,3.6,116,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T02:42:00Z,29.2675,-91.3839,0,1.4,95,2.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T03:42:00Z,29.2675,-91.3839,0,1.5,101,2.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T04:42:00Z,29.2675,-91.3839,0,4.4,83,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T05:42:00Z,29.2675,-91.3839,0,4.1,103,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T06:42:00Z,29.2675,-91.3839,0,3.7,96,4.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T07:42:00Z,29.2675,-91.3839,0,4,58,4.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T08:42:00Z,29.2675,-91.3839,0,3.4,106,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T09:42:00Z,29.2675,-91.3839,0,2.9,117,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T10:42:00Z,29.2675,-91.3839,0,1.5,182,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T11:42:00Z,29.2675,-91.3839,0,2.5,44,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T12:42:00Z,29.2675,-91.3839,0,3.1,91,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T13:42:00Z,29.2675,-91.3839,0,2.6,49,3.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T14:42:00Z,29.2675,-91.3839,0,3.4,55,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T15:42:00Z,29.2675,-91.3839,0,3.5,31,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T16:42:00Z,29.2675,-91.3839,0,1.6,58,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T17:42:00Z,29.2675,-91.3839,0,0.7,104,1.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T18:42:00Z,29.2675,-91.3839,0,0.4,184,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T19:42:00Z,29.2675,-91.3839,0,0.8,269,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T20:42:00Z,29.2675,-91.3839,0,0.2,232,0.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T21:42:00Z,29.2675,-91.3839,0,2.2,260,2.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T22:42:00Z,29.2675,-91.3839,0,9.1,140,11.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-01T23:42:00Z,29.2675,-91.3839,0,6.8,151,8.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T00:42:00Z,29.2675,-91.3839,0,6.3,141,7.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T01:42:00Z,29.2675,-91.3839,0,4,154,4.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T02:42:00Z,29.2675,-91.3839,0,4.9,153,5.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T03:42:00Z,29.2675,-91.3839,0,2.2,35,2.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T04:42:00Z,29.2675,-91.3839,0,4.3,63,4.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T05:42:00Z,29.2675,-91.3839,0,3.8,76,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T06:42:00Z,29.2675,-91.3839,0,3.5,89,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T07:42:00Z,29.2675,-91.3839,0,5.1,86,5.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T08:42:00Z,29.2675,-91.3839,0,5.5,78,6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T09:42:00Z,29.2675,-91.3839,0,5.5,82,6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T10:42:00Z,29.2675,-91.3839,0,4.4,81,4.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T11:42:00Z,29.2675,-91.3839,0,4.2,79,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T12:42:00Z,29.2675,-91.3839,0,3.3,85,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314:1,2018-08-02T13:42:00Z,29.2675,-91.3839,0,2.9,56,3.9,'1111122
