owner,sensor,date,latitude,longitude,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42043:1,2017-06-07T00:00:00Z,28.9818,-94.9186,1006.28,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T00:30:00Z,28.9818,-94.9186,1006.65,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T01:00:00Z,28.9818,-94.9186,1006.68,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T01:30:00Z,28.9818,-94.9186,1006.52,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T02:00:00Z,28.9818,-94.9186,1006.6,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T02:30:00Z,28.9818,-94.9186,1007.1,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T03:00:00Z,28.9818,-94.9186,1007.73,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T03:30:00Z,28.9818,-94.9186,1007.42,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T04:00:00Z,28.9818,-94.9186,1007.74,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T04:30:00Z,28.9818,-94.9186,1007.85,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T05:00:00Z,28.9818,-94.9186,1007.96,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T05:30:00Z,28.9818,-94.9186,1008.14,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T06:00:00Z,28.9818,-94.9186,1007.86,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T06:30:00Z,28.9818,-94.9186,1008.27,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T07:00:00Z,28.9818,-94.9186,1008.08,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T07:30:00Z,28.9818,-94.9186,1008.42,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T08:00:00Z,28.9818,-94.9186,1008.51,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T08:30:00Z,28.9818,-94.9186,1008.65,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T09:00:00Z,28.9818,-94.9186,1009.07,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T09:30:00Z,28.9818,-94.9186,1009.31,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T10:00:00Z,28.9818,-94.9186,1009.84,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T10:30:00Z,28.9818,-94.9186,1009.96,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T11:00:00Z,28.9818,-94.9186,1010.27,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T11:30:00Z,28.9818,-94.9186,1010.6,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T12:00:00Z,28.9818,-94.9186,1010.41,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T12:30:00Z,28.9818,-94.9186,1010.38,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T13:00:00Z,28.9818,-94.9186,1010.62,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T13:30:00Z,28.9818,-94.9186,1010.88,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T14:00:00Z,28.9818,-94.9186,1011.04,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T14:30:00Z,28.9818,-94.9186,1011.08,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T15:00:00Z,28.9818,-94.9186,1011.54,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T15:30:00Z,28.9818,-94.9186,1011.52,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T16:00:00Z,28.9818,-94.9186,1011.62,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T16:30:00Z,28.9818,-94.9186,1011.75,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T17:00:00Z,28.9818,-94.9186,1012.14,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T17:30:00Z,28.9818,-94.9186,1012.35,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T18:00:00Z,28.9818,-94.9186,1012.2,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T18:30:00Z,28.9818,-94.9186,1012.28,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T19:00:00Z,28.9818,-94.9186,1012.26,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T19:30:00Z,28.9818,-94.9186,1012.27,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T20:00:00Z,28.9818,-94.9186,1012.02,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T20:30:00Z,28.9818,-94.9186,1011.76,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T21:00:00Z,28.9818,-94.9186,1011.49,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T21:30:00Z,28.9818,-94.9186,1011.39,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T22:00:00Z,28.9818,-94.9186,1011.38,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T22:30:00Z,28.9818,-94.9186,1011.07,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T23:00:00Z,28.9818,-94.9186,1010.82,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-07T23:30:00Z,28.9818,-94.9186,1010.84,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T00:00:00Z,28.9818,-94.9186,1010.81,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T00:30:00Z,28.9818,-94.9186,1010.95,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T01:00:00Z,28.9818,-94.9186,1011.09,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T01:30:00Z,28.9818,-94.9186,1011.21,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T02:00:00Z,28.9818,-94.9186,1011.44,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T02:30:00Z,28.9818,-94.9186,1011.64,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T03:00:00Z,28.9818,-94.9186,1011.84,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T03:30:00Z,28.9818,-94.9186,1011.98,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T04:00:00Z,28.9818,-94.9186,1012.21,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T04:30:00Z,28.9818,-94.9186,1012.31,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T05:00:00Z,28.9818,-94.9186,1012.04,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T05:30:00Z,28.9818,-94.9186,1011.95,11111222 
TABS,ioos:station:wmo:42043:1,2017-06-08T06:00:00Z,28.9818,-94.9186,1012.09,11111222 
