owner,sensor,date,latitude,longitude,air_temperature,qcFlag 
TABS,ioos:station:wmo:42043:1,2017-06-07T10:00:00Z,28.9818,-94.9186,24.5,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T10:30:00Z,28.9818,-94.9186,24.4,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T11:00:00Z,28.9818,-94.9186,24.2,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T11:30:00Z,28.9818,-94.9186,24.6,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T12:00:00Z,28.9818,-94.9186,23.4,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T12:30:00Z,28.9818,-94.9186,24.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T13:00:00Z,28.9818,-94.9186,25.1,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T13:30:00Z,28.9818,-94.9186,25.2,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T14:00:00Z,28.9818,-94.9186,25.5,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T14:30:00Z,28.9818,-94.9186,25.6,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T15:00:00Z,28.9818,-94.9186,25.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T15:30:00Z,28.9818,-94.9186,25.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T16:00:00Z,28.9818,-94.9186,25.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T16:30:00Z,28.9818,-94.9186,25.5,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T17:00:00Z,28.9818,-94.9186,25.6,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T17:30:00Z,28.9818,-94.9186,25.6,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T18:00:00Z,28.9818,-94.9186,25.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T18:30:00Z,28.9818,-94.9186,25.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T19:00:00Z,28.9818,-94.9186,25.8,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T19:30:00Z,28.9818,-94.9186,25.8,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T20:00:00Z,28.9818,-94.9186,25.9,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T20:30:00Z,28.9818,-94.9186,26.3,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T21:00:00Z,28.9818,-94.9186,26.4,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T21:30:00Z,28.9818,-94.9186,26.7,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T22:00:00Z,28.9818,-94.9186,26.9,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T22:30:00Z,28.9818,-94.9186,27.1,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T23:00:00Z,28.9818,-94.9186,28.1,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-07T23:30:00Z,28.9818,-94.9186,28.1,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T00:00:00Z,28.9818,-94.9186,28.2,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T00:30:00Z,28.9818,-94.9186,27.9,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T01:00:00Z,28.9818,-94.9186,27.6,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T01:30:00Z,28.9818,-94.9186,28.0,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T02:00:00Z,28.9818,-94.9186,28.0,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T02:30:00Z,28.9818,-94.9186,27.6,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T03:00:00Z,28.9818,-94.9186,27.4,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T03:30:00Z,28.9818,-94.9186,27.3,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T04:00:00Z,28.9818,-94.9186,27.1,11144222 
TABS,ioos:station:wmo:42043:1,2017-06-08T04:30:00Z,28.9818,-94.9186,27.1,11144222 
