owner,sensor,date,latitude,longitude,vertical_datum,sea_water_temperature,qcFlag 
TABS,ioos:station:wmo:42043:1,2017-07-02T11:00:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T11:30:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T12:00:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T12:30:00Z,28.9818,-94.9186,-2.0,29.02,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T13:00:00Z,28.9818,-94.9186,-2.0,29.03,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T13:30:00Z,28.9818,-94.9186,-2.0,29.02,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T14:00:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T14:30:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T15:00:00Z,28.9818,-94.9186,-2.0,29.0,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T15:30:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T16:00:00Z,28.9818,-94.9186,-2.0,29.03,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T16:30:00Z,28.9818,-94.9186,-2.0,29.04,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T17:00:00Z,28.9818,-94.9186,-2.0,29.18,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T17:30:00Z,28.9818,-94.9186,-2.0,29.18,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T18:00:00Z,28.9818,-94.9186,-2.0,29.34,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T18:30:00Z,28.9818,-94.9186,-2.0,29.48,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T19:00:00Z,28.9818,-94.9186,-2.0,29.57,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T19:30:00Z,28.9818,-94.9186,-2.0,29.72,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T20:00:00Z,28.9818,-94.9186,-2.0,29.83,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T20:30:00Z,28.9818,-94.9186,-2.0,29.91,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T21:00:00Z,28.9818,-94.9186,-2.0,29.94,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T21:30:00Z,28.9818,-94.9186,-2.0,29.95,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T22:00:00Z,28.9818,-94.9186,-2.0,29.94,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T22:30:00Z,28.9818,-94.9186,-2.0,29.91,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T23:00:00Z,28.9818,-94.9186,-2.0,29.87,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-02T23:30:00Z,28.9818,-94.9186,-2.0,29.83,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-03T00:00:00Z,28.9818,-94.9186,-2.0,29.76,11111222 
