owner,sensor,date,latitude,longitude,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42047:1,2018-08-01T00:00:00Z,27.8966,-93.5973,1013.43,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T00:30:00Z,27.8966,-93.5973,1013.39,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T01:00:00Z,27.8966,-93.5973,1013.8,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T01:30:00Z,27.8966,-93.5973,1014.1,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T02:00:00Z,27.8966,-93.5973,1013.97,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T02:30:00Z,27.8966,-93.5973,1013.77,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T03:00:00Z,27.8966,-93.5973,1013.98,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T03:30:00Z,27.8966,-93.5973,1014.43,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T04:00:00Z,27.8966,-93.5973,1014.33,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T04:30:00Z,27.8966,-93.5973,1014.29,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T05:00:00Z,27.8966,-93.5973,1014.42,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T05:30:00Z,27.8966,-93.5973,1014.46,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T06:00:00Z,27.8966,-93.5973,1014.6,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T06:30:00Z,27.8966,-93.5973,1014.66,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T07:00:00Z,27.8966,-93.5973,1014.52,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T07:30:00Z,27.8966,-93.5973,1014.21,11111222 
TABS,ioos:station:wmo:42047:1,2018-08-01T08:00:00Z,27.8966,-93.5973,1014.14,11111222 
