owner,sensor,date,latitude,longitude,vertical_datum,sea_water_temperature,qcFlag 
TABS,ioos:station:wmo:42047:1,2017-08-01T00:00:00Z,27.8966,-93.5973,-2.0,29.59,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T00:30:00Z,27.8966,-93.5973,-2.0,29.57,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T01:00:00Z,27.8966,-93.5973,-2.0,29.57,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T01:30:00Z,27.8966,-93.5973,-2.0,29.56,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T02:00:00Z,27.8966,-93.5973,-2.0,29.49,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T02:30:00Z,27.8966,-93.5973,-2.0,29.45,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T03:00:00Z,27.8966,-93.5973,-2.0,29.46,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T03:30:00Z,27.8966,-93.5973,-2.0,29.47,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T04:00:00Z,27.8966,-93.5973,-2.0,29.44,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T04:30:00Z,27.8966,-93.5973,-2.0,29.39,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T05:00:00Z,27.8966,-93.5973,-2.0,29.36,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T05:30:00Z,27.8966,-93.5973,-2.0,29.35,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T06:00:00Z,27.8966,-93.5973,-2.0,29.33,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T06:30:00Z,27.8966,-93.5973,-2.0,29.3,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T07:00:00Z,27.8966,-93.5973,-2.0,29.28,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T07:30:00Z,27.8966,-93.5973,-2.0,29.27,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T08:00:00Z,27.8966,-93.5973,-2.0,29.27,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T08:30:00Z,27.8966,-93.5973,-2.0,29.25,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T09:00:00Z,27.8966,-93.5973,-2.0,29.23,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T09:30:00Z,27.8966,-93.5973,-2.0,29.23,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T10:00:00Z,27.8966,-93.5973,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T10:30:00Z,27.8966,-93.5973,-2.0,29.28,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T11:00:00Z,27.8966,-93.5973,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T11:30:00Z,27.8966,-93.5973,-2.0,29.26,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T12:00:00Z,27.8966,-93.5973,-2.0,29.23,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T12:30:00Z,27.8966,-93.5973,-2.0,29.24,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T13:00:00Z,27.8966,-93.5973,-2.0,29.25,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T13:30:00Z,27.8966,-93.5973,-2.0,29.26,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T14:00:00Z,27.8966,-93.5973,-2.0,29.28,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T14:30:00Z,27.8966,-93.5973,-2.0,29.29,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T15:00:00Z,27.8966,-93.5973,-2.0,29.33,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T15:30:00Z,27.8966,-93.5973,-2.0,29.37,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T16:00:00Z,27.8966,-93.5973,-2.0,29.46,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T16:30:00Z,27.8966,-93.5973,-2.0,29.53,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T17:00:00Z,27.8966,-93.5973,-2.0,29.52,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T17:30:00Z,27.8966,-93.5973,-2.0,29.56,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T18:00:00Z,27.8966,-93.5973,-2.0,29.65,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T18:30:00Z,27.8966,-93.5973,-2.0,29.91,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T19:00:00Z,27.8966,-93.5973,-2.0,29.94,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T19:30:00Z,27.8966,-93.5973,-2.0,30.11,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T20:00:00Z,27.8966,-93.5973,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T20:30:00Z,27.8966,-93.5973,-2.0,29.73,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T21:00:00Z,27.8966,-93.5973,-2.0,29.76,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T21:30:00Z,27.8966,-93.5973,-2.0,29.75,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T22:00:00Z,27.8966,-93.5973,-2.0,29.71,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T22:30:00Z,27.8966,-93.5973,-2.0,29.7,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T23:00:00Z,27.8966,-93.5973,-2.0,29.67,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-01T23:30:00Z,27.8966,-93.5973,-2.0,29.64,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T00:00:00Z,27.8966,-93.5973,-2.0,29.63,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T00:30:00Z,27.8966,-93.5973,-2.0,29.63,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T01:00:00Z,27.8966,-93.5973,-2.0,29.63,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T01:30:00Z,27.8966,-93.5973,-2.0,29.62,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T02:00:00Z,27.8966,-93.5973,-2.0,29.61,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T02:30:00Z,27.8966,-93.5973,-2.0,29.59,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T03:00:00Z,27.8966,-93.5973,-2.0,29.57,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T03:30:00Z,27.8966,-93.5973,-2.0,29.58,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T04:00:00Z,27.8966,-93.5973,-2.0,29.6,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T04:30:00Z,27.8966,-93.5973,-2.0,29.63,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T05:00:00Z,27.8966,-93.5973,-2.0,29.65,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T05:30:00Z,27.8966,-93.5973,-2.0,29.65,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T06:00:00Z,27.8966,-93.5973,-2.0,29.65,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T06:30:00Z,27.8966,-93.5973,-2.0,29.62,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T07:00:00Z,27.8966,-93.5973,-2.0,29.59,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T07:30:00Z,27.8966,-93.5973,-2.0,29.59,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T08:00:00Z,27.8966,-93.5973,-2.0,29.57,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T08:30:00Z,27.8966,-93.5973,-2.0,29.54,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T09:00:00Z,27.8966,-93.5973,-2.0,29.51,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T09:30:00Z,27.8966,-93.5973,-2.0,29.49,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T10:00:00Z,27.8966,-93.5973,-2.0,29.45,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T10:30:00Z,27.8966,-93.5973,-2.0,29.41,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T11:00:00Z,27.8966,-93.5973,-2.0,29.42,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T11:30:00Z,27.8966,-93.5973,-2.0,29.47,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T12:00:00Z,27.8966,-93.5973,-2.0,29.51,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T12:30:00Z,27.8966,-93.5973,-2.0,29.52,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T13:00:00Z,27.8966,-93.5973,-2.0,29.47,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T13:30:00Z,27.8966,-93.5973,-2.0,29.39,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T14:00:00Z,27.8966,-93.5973,-2.0,29.41,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T14:30:00Z,27.8966,-93.5973,-2.0,29.42,11111222 
TABS,ioos:station:wmo:42047:1,2017-08-02T15:00:00Z,27.8966,-93.5973,-2.0,29.44,11111222 
