date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
2017-06-01 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.9,24.4,NULL,27.0,6.0
2017-06-01 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.4,25.1,NULL,27.0,2.0
2017-06-01 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.5,25.5,NULL,27.0,2.0
2017-06-01 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.6,25.6,NULL,27.0,3.0
2017-06-01 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.3,25.6,NULL,27.0,4.0
2017-06-01 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,25.6,NULL,27.1,6.0
2017-06-01 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.8,25.6,NULL,26.8,5.0
2017-06-01 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.8,25.6,NULL,26.5,4.0
2017-06-01 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,26.0,NULL,26.3,6.0
2017-06-01 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,26.0,NULL,26.4,7.0
2017-06-01 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.9,26.0,NULL,26.5,6.0
2017-06-01 11:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,26.2,NULL,26.5,7.0
2017-06-01 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.5,26.2,NULL,26.6,7.0
2017-06-01 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,26.4,NULL,26.8,7.0
2017-06-01 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.1,26.0,NULL,26.8,5.0
2017-06-01 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.7,25.5,NULL,26.8,4.0
2017-06-01 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.8,26.4,NULL,26.9,5.0
2017-06-01 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.6,26.2,NULL,26.9,6.0
2017-06-01 18:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.4,26.3,NULL,27.0,5.0
2017-06-01 19:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,26.4,NULL,27.1,4.0
2017-06-01 20:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.8,26.6,NULL,27.1,5.0
2017-06-01 21:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.5,26.9,NULL,27.1,4.0
2017-06-01 22:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.1,26.9,NULL,27.1,5.0
2017-06-01 23:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.6,26.8,NULL,27.2,6.0
2017-06-02 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.7,26.7,NULL,27.0,5.0
2017-06-02 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.9,26.7,NULL,27.0,6.0
2017-06-02 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.2,26.5,NULL,26.4,6.0
2017-06-02 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.5,26.5,NULL,26.5,5.0
2017-06-02 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.3,26.5,NULL,26.6,4.0
2017-06-02 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.2,26.4,NULL,26.7,4.0
2017-06-02 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.1,26.4,NULL,26.7,4.0
2017-06-02 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.1,26.4,NULL,26.7,4.0
2017-06-02 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.6,26.3,NULL,26.7,4.0
2017-06-02 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.3,26.2,NULL,26.7,4.0
2017-06-02 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.4,26.3,NULL,26.7,4.0
2017-06-02 11:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.7,26.3,NULL,26.6,5.0
2017-06-02 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.4,26.7,NULL,26.6,2.0
2017-06-02 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.9,26.7,NULL,26.6,4.0
2017-06-02 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.4,26.7,NULL,26.7,4.0
2017-06-02 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.5,26.5,NULL,26.9,4.0
2017-06-02 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.3,26.6,NULL,27.1,4.0
2017-06-02 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.1,26.6,NULL,27.3,3.0
2017-06-02 18:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.4,26.6,NULL,27.5,2.0
2017-06-02 19:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.4,26.8,NULL,27.7,3.0
2017-06-02 20:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.8,26.9,NULL,27.7,4.0
2017-06-02 21:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.1,27.0,NULL,27.8,5.0
2017-06-02 22:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.8,27.0,NULL,27.7,6.0
2017-06-02 23:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.1,26.9,NULL,27.6,6.0
2017-06-03 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.3,26.9,NULL,27.5,6.0
2017-06-03 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.4,26.7,NULL,27.5,6.0
2017-06-03 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.9,26.7,NULL,27.4,6.0
2017-06-03 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.8,26.7,NULL,27.4,5.0
2017-06-03 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.5,26.5,NULL,27.4,5.0
2017-06-03 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.2,26.4,NULL,27.2,5.0
2017-06-03 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.7,26.4,NULL,27.2,4.0
2017-06-03 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.4,26.3,NULL,27.0,4.0
2017-06-03 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.4,26.4,NULL,26.9,3.0
2017-06-03 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1010.7,26.4,NULL,26.7,4.0
2017-06-03 11:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.3,26.4,NULL,26.7,4.0
2017-06-03 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.9,26.3,NULL,26.7,5.0
2017-06-03 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.7,26.6,NULL,26.8,3.0
2017-06-03 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.0,26.8,NULL,26.7,3.0
2017-06-03 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.6,26.9,NULL,26.9,4.0
2017-06-03 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.5,27.0,NULL,27.1,3.0
2017-06-03 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.0,27.1,NULL,27.5,2.0
2017-06-03 18:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.6,27.1,NULL,27.7,2.0
2017-06-03 19:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.6,27.3,NULL,28.0,2.0
2017-06-03 20:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.0,27.3,NULL,28.1,1.0
