date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
2017-08-22 20:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1015.0,29.8,34.42,31.4,3.059444394
2017-08-22 20:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1015.0,28.9,34.48,31.3,2.93061427
2017-08-22 21:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1014.0,28.5,34.48,31.3,3.864776837
2017-08-22 21:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1014.0,28.6,34.48,31.3,3.2907294019999997
2017-08-22 22:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1013.0,28.3,34.48,31.2,3.9837796119999997
2017-08-22 22:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1013.0,28.3,34.47,31.2,3.7498266630000003
2017-08-22 23:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1014.0,28.3,34.5,31.1,3.3250112780000003
2017-08-22 23:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1013.0,28.2,34.5,31.1,3.466251578
2017-08-23 00:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1012.0,28.1,34.51,31.1,3.1839912060000004
2017-08-23 00:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1013.0,27.8,34.5,31.0,3.391784191
2017-08-23 01:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1012.0,27.4,34.51,31.0,4.216740447
2017-08-23 01:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1012.0,27.3,34.5,31.0,3.96426538
2017-08-23 02:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1012.0,27.3,34.51,30.9,3.9902506189999998
2017-08-23 02:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1013.0,27.3,34.5,30.9,3.9357337310000005
2017-08-23 03:00:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1012.0,27.3,34.51,30.9,3.4254634719999997
2017-08-23 03:30:00+00:00,ioos:station:wmo:42043:1,28.9818,-94.9186,1013.0,27.3,34.5,30.8,3.47807418
