date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
2017-08-01 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.7,29.0,NULL,29.8,3.0
2017-08-01 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.9,29.0,NULL,29.7,5.0
2017-08-01 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,28.7,NULL,29.7,4.0
2017-08-01 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.4,28.6,NULL,29.6,3.0
2017-08-01 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.6,28.5,NULL,29.6,3.0
2017-08-01 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,28.5,NULL,29.6,3.0
2017-08-01 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,28.5,NULL,29.6,2.0
2017-08-01 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.6,28.3,NULL,29.6,2.0
2017-08-01 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,28.4,NULL,29.5,3.0
2017-08-01 11:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.0,28.4,NULL,29.5,2.0
2017-08-01 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,28.6,NULL,29.5,3.0
2017-08-01 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.7,28.8,NULL,29.5,3.0
2017-08-01 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,28.8,NULL,29.5,3.0
2017-08-01 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.0,28.9,NULL,29.7,3.0
2017-08-01 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.0,29.0,NULL,29.8,3.0
2017-08-01 18:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.5,29.2,NULL,30.2,3.0
2017-08-01 19:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,29.2,NULL,30.5,2.0
2017-08-01 21:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.5,29.2,NULL,30.8,4.0
2017-08-02 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.5,29.2,NULL,30.2,2.0
2017-08-02 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.6,29.4,NULL,30.1,4.0
2017-08-02 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,29.2,NULL,30.0,5.0
2017-08-02 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.3,29.2,NULL,30.0,3.0
2017-08-02 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.3,29.0,NULL,29.8,4.0
2017-08-02 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,29.0,NULL,29.8,4.0
2017-08-02 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.9,28.9,NULL,29.8,5.0
2017-08-02 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.0,28.8,NULL,29.8,4.0
2017-08-02 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.4,29.0,NULL,29.7,4.0
2017-08-02 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.6,29.0,NULL,29.8,3.0
2017-08-02 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.7,29.1,NULL,29.8,2.0
2017-08-02 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.2,29.1,NULL,29.9,2.0
2017-08-02 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.4,29.3,NULL,30.0,3.0
2017-08-02 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.4,29.1,NULL,30.2,4.0
2017-08-02 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.1,29.2,NULL,30.3,3.0
2017-08-02 18:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.8,29.4,NULL,30.8,3.0
2017-08-02 19:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,29.4,NULL,30.8,3.0
2017-08-02 23:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.6,29.5,NULL,31.1,2.0
2017-08-03 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.0,29.2,NULL,30.3,3.0
2017-08-03 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,29.1,NULL,30.1,4.0
2017-08-03 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.1,29.2,NULL,30.0,5.0
2017-08-03 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.5,29.3,NULL,29.9,7.0
2017-08-03 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.3,29.1,NULL,29.8,7.0
2017-08-03 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.1,29.3,NULL,29.3,7.0
2017-08-03 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.5,27.4,NULL,29.3,10.0
2017-08-04 21:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.6,28.3,NULL,29.3,4.0
2017-08-05 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.7,28.7,NULL,29.0,6.0
2017-08-05 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.3,28.7,NULL,29.0,6.0
2017-08-05 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,28.7,NULL,29.0,6.0
2017-08-05 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.1,28.8,NULL,29.1,5.0
2017-08-05 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.0,29.0,NULL,29.2,4.0
2017-08-05 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.0,28.6,NULL,29.3,6.0
2017-08-05 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.9,29.1,NULL,29.3,4.0
2017-08-05 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.3,29.3,NULL,29.4,4.0
2017-08-05 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.1,29.5,NULL,29.5,4.0
2017-08-05 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.1,29.5,NULL,29.7,5.0
2017-08-05 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.0,29.5,NULL,29.8,5.0
2017-08-05 21:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.5,30.0,NULL,30.0,5.0
2017-08-06 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,29.5,NULL,29.8,6.0
2017-08-06 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.8,29.5,NULL,29.7,7.0
2017-08-06 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.6,29.4,NULL,29.7,7.0
2017-08-06 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.6,29.3,NULL,29.6,9.0
2017-08-06 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.1,29.3,NULL,29.6,9.0
2017-08-06 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1011.7,29.4,NULL,29.6,8.0
2017-08-06 11:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.1,29.4,NULL,29.6,8.0
2017-08-06 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1012.7,29.6,NULL,29.6,8.0
2017-08-06 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.0,29.7,NULL,29.6,8.0
2017-08-06 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.2,29.9,NULL,29.7,8.0
2017-08-06 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.1,29.7,NULL,29.7,8.0
2017-08-06 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1013.3,30.0,NULL,29.8,8.0
