date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
2017-07-01 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.2,29.1,NULL,29.1,7.0
2017-07-01 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.4,29.1,NULL,29.1,8.0
2017-07-01 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.4,28.9,NULL,29.0,8.0
2017-07-01 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,28.9,NULL,29.0,8.0
2017-07-01 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.5,28.8,NULL,29.0,9.0
2017-07-01 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.4,28.8,NULL,28.9,9.0
2017-07-01 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.3,28.6,NULL,28.9,9.0
2017-07-01 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.0,28.6,NULL,28.9,9.0
2017-07-01 08:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1014.9,28.5,NULL,28.9,8.0
2017-07-01 09:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.3,28.4,NULL,28.8,8.0
2017-07-01 10:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1015.9,28.5,NULL,28.8,8.0
2017-07-01 11:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.6,28.6,NULL,28.8,8.0
2017-07-01 12:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1017.4,28.6,NULL,28.8,7.0
2017-07-01 13:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1017.7,28.6,NULL,28.9,7.0
2017-07-01 14:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.7,28.7,NULL,28.9,6.0
2017-07-01 15:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1019.4,29.0,NULL,29.1,5.0
2017-07-01 16:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1019.6,28.9,NULL,29.1,5.0
2017-07-01 17:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1019.2,29.0,NULL,29.2,6.0
2017-07-01 18:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.7,29.0,NULL,29.2,7.0
2017-07-01 19:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.7,29.0,NULL,29.2,6.0
2017-07-01 20:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.2,29.0,NULL,29.2,6.0
2017-07-01 22:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1017.7,29.0,NULL,29.2,6.0
2017-07-01 23:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.4,28.9,NULL,29.2,9.0
2017-07-02 00:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1016.6,28.8,NULL,29.1,8.0
2017-07-02 01:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1017.3,28.8,NULL,29.1,7.0
2017-07-02 02:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1017.7,28.8,NULL,29.1,7.0
2017-07-02 03:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.4,28.9,NULL,29.2,6.0
2017-07-02 04:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.7,28.7,NULL,29.2,7.0
2017-07-02 05:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.7,28.7,NULL,29.1,7.0
2017-07-02 06:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.4,28.7,NULL,29.1,6.0
2017-07-02 07:50:00+00:00,ioos:station:wmo:42019:1,27.907,-95.353,1018.0,28.6,NULL,29.0,6.0
