date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
2017-07-01 00:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.89,27.4,0.0,27.37,5.957692506
2017-07-01 00:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.98,27.3,0.0,27.35,6.0993196339999995
2017-07-01 01:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.27,27.1,0.0,27.32,5.8247746739999995
2017-07-01 01:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.5,27.1,0.0,27.32,5.834552254
2017-07-01 02:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.49,27.1,0.0,27.32,5.5188766970000005
2017-07-01 02:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.53,27.0,0.0,27.33,5.778209065
2017-07-01 03:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.65,26.9,0.0,27.32,5.687477472
2017-07-01 03:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.99,26.8,0.0,27.31,6.197757659
2017-07-01 04:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.04,26.7,0.0,27.31,6.482977711
2017-07-01 04:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.03,26.7,0.0,27.3,7.216785988
2017-07-01 05:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.42,26.8,0.0,27.29,6.194909200000001
2017-07-01 05:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.45,26.7,0.0,27.29,6.5457849029999995
2017-07-01 06:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.2,26.7,0.0,27.28,7.368310525
2017-07-01 06:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.07,26.8,0.0,27.27,7.18492867
2017-07-01 07:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.16,26.6,0.0,27.26,6.187479292999999
2017-07-01 07:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.05,26.5,0.0,27.24,6.446859701
2017-07-01 08:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.06,26.6,0.0,27.23,6.7602736629999995
2017-07-01 08:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1016.86,26.6,0.0,27.22,6.677200012
2017-07-01 09:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.12,26.7,0.0,27.21,6.592002731
2017-07-01 09:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.3,26.5,0.0,27.22,5.832400878
2017-07-01 10:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.36,26.6,0.0,27.19,5.806694412000001
2017-07-01 10:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1017.62,26.5,0.0,27.17,6.1856770039999995
2017-07-01 11:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1018.04,26.5,0.0,27.13,5.843988363999999
2017-07-01 11:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1018.41,26.4,0.0,27.1,5.594568795
2017-07-01 12:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1018.53,26.7,0.0,27.09,6.37546861
2017-07-01 12:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1018.92,26.7,0.0,27.1,5.786129967000001
2017-07-01 13:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.34,26.8,0.0,27.09,5.702017187
2017-07-01 13:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.72,26.8,0.0,27.1,5.4580032979999995
2017-07-01 14:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.87,26.9,0.0,27.12,5.527838637
2017-07-01 14:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.79,26.8,0.0,27.15,6.04028145
2017-07-01 15:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.98,26.8,0.0,27.18,5.912596722000001
2017-07-01 15:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.36,26.9,0.0,27.21,5.296489403
2017-07-01 16:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.92,26.9,0.0,27.24,4.214569966
2017-07-01 16:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.6,26.8,0.0,27.29,4.630388753
2017-07-01 17:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1021.0,26.8,0.0,27.34,3.780013227
2017-07-01 17:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.77,26.9,0.0,27.41,3.9246018910000005
2017-07-01 18:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.49,26.9,0.0,27.4,4.261267417
2017-07-01 18:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.29,26.9,0.0,27.46,5.128284313
2017-07-01 19:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1020.17,26.9,0.0,27.49,5.2713755319999995
2017-07-01 19:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.84,26.9,0.0,27.47,5.382675914
2017-07-01 20:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.65,27.0,0.0,27.45,5.411247546
2017-07-01 20:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1019.35,26.8,0.0,27.53,5.862371533999999
