date,sensor,latitude,longitude,air_pressure(mBar),air_temperature,sea_water_practical_salinity,sea_water_temperature,wind_speed
2017-08-01 00:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.69,27.8,0.0,29.59,5.490537314
2017-08-01 00:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.84,27.4,0.0,29.57,4.032716206
2017-08-01 01:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.05,27.3,0.0,29.57,1.292942381
2017-08-01 01:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.96,28.7,0.0,29.56,5.954376542
2017-08-01 02:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.98,29.1,0.0,29.49,6.156370684
2017-08-01 02:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.12,28.8,0.0,29.45,6.041001573
2017-08-01 03:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.41,28.5,0.0,29.46,6.607215752
2017-08-01 03:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.57,28.5,0.0,29.47,6.735532644
2017-08-01 04:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.44,28.6,0.0,29.44,6.64398224
2017-08-01 04:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.34,28.6,0.0,29.39,6.89890571
2017-08-01 05:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.31,28.7,0.0,29.36,6.237315128
2017-08-01 05:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.08,28.6,0.0,29.35,6.678001198
2017-08-01 06:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.94,28.7,0.0,29.33,6.046767732
2017-08-01 06:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.59,28.5,0.0,29.3,5.481788029
2017-08-01 07:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.67,28.6,0.0,29.28,5.690351483
2017-08-01 07:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.39,28.6,0.0,29.27,5.253341794
2017-08-01 08:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.4,28.5,0.0,29.27,4.720021186
2017-08-01 08:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.46,28.5,0.0,29.25,5.7545981610000005
2017-08-01 09:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.56,27.8,0.0,29.23,4.625235129
2017-08-01 09:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.56,28.0,0.0,29.23,5.460494483
2017-08-01 10:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.68,27.9,0.0,29.29,3.5741852219999997
2017-08-01 10:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.44,28.2,0.0,29.28,7.529867197000001
2017-08-01 11:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.65,27.3,0.0,29.29,5.117860881
2017-08-01 11:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.8,27.7,0.0,29.26,4.051530575
2017-08-01 12:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.14,27.4,0.0,29.23,2.985632261
2017-08-01 12:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.31,27.5,0.0,29.24,2.155945268
2017-08-01 13:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.72,27.7,0.0,29.25,2.079639392
2017-08-01 13:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.9,27.8,0.0,29.26,1.849783771
2017-08-01 14:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.79,28.4,0.0,29.28,3.193900437
2017-08-01 14:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.9,28.4,0.0,29.29,3.206524598
2017-08-01 15:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.03,28.4,0.0,29.33,3.000416638
2017-08-01 15:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.04,28.4,0.0,29.37,2.091602257
2017-08-01 16:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.25,28.6,0.0,29.46,1.9933138240000001
2017-08-01 16:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.18,28.7,0.0,29.53,1.3822445509999999
2017-08-01 17:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.06,28.6,0.0,29.52,0.9889893829999999
2017-08-01 17:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.93,28.9,0.0,29.56,0.759605161
2017-08-01 18:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.22,29.1,0.0,29.65,0.715122367
2017-08-01 18:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.97,29.0,0.0,29.91,0.8256512579999999
2017-08-01 19:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.67,29.0,0.0,29.94,0.800562302
2017-08-01 19:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.27,28.8,0.0,30.11,2.1289668859999997
2017-08-01 20:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.15,28.8,0.0,29.71,2.401499532
2017-08-01 20:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.09,28.8,0.0,29.73,4.498677583
2017-08-01 21:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.0,28.2,0.0,29.76,4.548428299999999
2017-08-01 21:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.01,28.0,0.0,29.75,4.193626116
2017-08-01 22:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.84,28.2,0.0,29.71,4.2276470999999995
2017-08-01 22:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.71,28.6,0.0,29.7,3.821727358
2017-08-01 23:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1013.95,28.4,0.0,29.67,3.6303167910000003
2017-08-01 23:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.34,28.3,0.0,29.64,3.104834939
2017-08-02 00:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.27,28.6,0.0,29.63,2.7587315930000003
2017-08-02 00:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.21,28.1,0.0,29.63,3.253459697
2017-08-02 01:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.24,27.9,0.0,29.63,3.4398401130000003
2017-08-02 01:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.39,28.0,0.0,29.62,3.61134324
2017-08-02 02:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.7,27.8,0.0,29.61,3.8748548360000004
2017-08-02 02:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.96,27.8,0.0,29.59,4.195724014
2017-08-02 03:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.12,27.9,0.0,29.57,4.901632381000001
2017-08-02 03:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.25,27.1,0.0,29.58,4.018084121
2017-08-02 04:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.13,28.1,0.0,29.6,5.746529387000001
2017-08-02 04:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1015.07,28.1,0.0,29.63,5.54862145
2017-08-02 05:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.98,28.1,0.0,29.65,4.9979996
2017-08-02 05:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.75,28.1,0.0,29.65,7.593681584
2017-08-02 06:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.92,28.0,0.0,29.65,6.812811461
2017-08-02 06:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.95,27.5,0.0,29.62,4.218554255
2017-08-02 07:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.65,28.1,0.0,29.59,6.220554637999999
2017-08-02 07:30:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.61,28.1,0.0,29.59,6.488335687999999
2017-08-02 08:00:00+00:00,ioos:station:wmo:42047:1,27.8966,-93.5973,1014.45,28.3,0.0,29.57,5.962725887
