owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
TABS,ioos:station:wmo:42044:1,2017-06-01T00:00:00Z,26.1914,-97.0507,0.0,7.140203078,148.2245598,8.92,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T00:30:00Z,26.1914,-97.0507,0.0,6.636000301,143.1476672,8.27,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T01:00:00Z,26.1914,-97.0507,0.0,6.791347436,148.978652,7.98,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T01:30:00Z,26.1914,-97.0507,0.0,6.087996386,146.7278591,7.35,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T02:00:00Z,26.1914,-97.0507,0.0,7.114731197,142.3089546,8.36,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T02:30:00Z,26.1914,-97.0507,0.0,6.673717105,151.0540781,8.02,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T03:00:00Z,26.1914,-97.0507,0.0,6.830183014,152.3472227,8.29,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T03:30:00Z,26.1914,-97.0507,0.0,5.762846519,149.7867836,7.65,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T04:00:00Z,26.1914,-97.0507,0.0,5.498554355,150.5914397,7.06,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T04:30:00Z,26.1914,-97.0507,0.0,5.360083955,161.734318,6.91,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T05:00:00Z,26.1914,-97.0507,0.0,5.524527129,174.5992223,8.02,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T05:30:00Z,26.1914,-97.0507,0.0,5.768578681,171.8279876,7.55,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T06:00:00Z,26.1914,-97.0507,0.0,5.938417298,168.5389292,7.04,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T06:30:00Z,26.1914,-97.0507,0.0,6.031260233,160.6339945,7.33,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T07:00:00Z,26.1914,-97.0507,0.0,5.863079396,157.3277784,6.96,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T07:30:00Z,26.1914,-97.0507,0.0,5.480994435,160.6066096,7.22,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T08:00:00Z,26.1914,-97.0507,0.0,4.778462096,157.3527283,6.04,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T08:30:00Z,26.1914,-97.0507,0.0,5.503426206,138.3148938,6.91,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T09:00:00Z,26.1914,-97.0507,0.0,7.142912571,133.9793133,8.5,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T09:30:00Z,26.1914,-97.0507,0.0,7.562149165,133.3392611,9.08,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T10:00:00Z,26.1914,-97.0507,0.0,6.987674864,131.1708228,8.53,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T10:30:00Z,26.1914,-97.0507,0.0,6.713575798,133.2499924,8.45,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T11:00:00Z,26.1914,-97.0507,0.0,6.882070909,133.6462001,8.34,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T11:30:00Z,26.1914,-97.0507,0.0,6.565767282,140.0047905,8.01,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T12:00:00Z,26.1914,-97.0507,0.0,6.350944812,149.6399418,8.04,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T12:30:00Z,26.1914,-97.0507,0.0,6.081529413,148.5841167,7.5,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T13:00:00Z,26.1914,-97.0507,0.0,5.8910101,146.6339225,7.19,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T13:30:00Z,26.1914,-97.0507,0.0,5.637597006,149.7511596,6.69,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T14:00:00Z,26.1914,-97.0507,0.0,5.340720925,152.3316729,6.2,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T14:30:00Z,26.1914,-97.0507,0.0,4.655974656,159.112945,5.51,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T15:00:00Z,26.1914,-97.0507,0.0,4.414702708,162.0578053,5.84,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T15:30:00Z,26.1914,-97.0507,0.0,4.630604712,155.0954999,5.58,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T16:00:00Z,26.1914,-97.0507,0.0,4.647171183,154.3726026,5.72,'11111222,11111222,11111222' 
TABS,ioos:station:wmo:42044:1,2017-06-01T16:30:00Z,26.1914,-97.0507,0.0,4.829792956,160.4022916,5.83,'11111222,11111222,11111222' 
