owner,sensor,date,latitude,longitude,vertical_datum,sea_water_practical_salinity,qcFlag 
TABS,ioos:station:wmo:42049:1,2017-08-01T00:00:00Z,28.3507,-96.0058,2.0,36.2906,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T00:30:00Z,28.3507,-96.0058,2.0,36.3035,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T01:00:00Z,28.3507,-96.0058,2.0,36.2892,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T01:30:00Z,28.3507,-96.0058,2.0,36.2863,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T02:00:00Z,28.3507,-96.0058,2.0,36.2716,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T02:30:00Z,28.3507,-96.0058,2.0,36.2752,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T03:00:00Z,28.3507,-96.0058,2.0,36.2425,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T03:30:00Z,28.3507,-96.0058,2.0,36.2268,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T04:00:00Z,28.3507,-96.0058,2.0,36.2024,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T04:30:00Z,28.3507,-96.0058,2.0,36.1675,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T05:00:00Z,28.3507,-96.0058,2.0,36.1063,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T05:30:00Z,28.3507,-96.0058,2.0,36.0591,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T06:00:00Z,28.3507,-96.0058,2.0,36.0105,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T06:30:00Z,28.3507,-96.0058,2.0,35.9574,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T07:00:00Z,28.3507,-96.0058,2.0,35.9221,11111222 
TABS,ioos:station:wmo:42049:1,2017-08-01T07:30:00Z,28.3507,-96.0058,2.0,35.8568,11111222 
