owner,sensor,date,latitude,longitude,vertical_datum,sea_water_practical_salinity,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T00:42:00Z,29.6817,-94.9850,1.0,7.28,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T00:48:00Z,29.6817,-94.9850,1.0,7.32,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T00:54:00Z,29.6817,-94.9850,1.0,7.44,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T01:42:00Z,29.6817,-94.9850,1.0,8.15,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T01:48:00Z,29.6817,-94.9850,1.0,8.24,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T01:54:00Z,29.6817,-94.9850,1.0,8.23,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T02:42:00Z,29.6817,-94.9850,1.0,7.87,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T02:48:00Z,29.6817,-94.9850,1.0,7.84,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T02:54:00Z,29.6817,-94.9850,1.0,7.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T03:42:00Z,29.6817,-94.9850,1.0,7.79,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T03:48:00Z,29.6817,-94.9850,1.0,7.89,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T03:54:00Z,29.6817,-94.9850,1.0,7.83,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T04:42:00Z,29.6817,-94.9850,1.0,7.94,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T04:48:00Z,29.6817,-94.9850,1.0,7.85,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T04:54:00Z,29.6817,-94.9850,1.0,7.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T05:42:00Z,29.6817,-94.9850,1.0,7.92,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T05:48:00Z,29.6817,-94.9850,1.0,8.16,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T05:54:00Z,29.6817,-94.9850,1.0,8.14,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T06:42:00Z,29.6817,-94.9850,1.0,7.93,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T06:48:00Z,29.6817,-94.9850,1.0,8.1,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T06:54:00Z,29.6817,-94.9850,1.0,8.01,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T07:42:00Z,29.6817,-94.9850,1.0,7.85,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T07:48:00Z,29.6817,-94.9850,1.0,8.07,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T07:54:00Z,29.6817,-94.9850,1.0,8.11,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T08:42:00Z,29.6817,-94.9850,1.0,7.62,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T08:48:00Z,29.6817,-94.9850,1.0,7.86,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T08:54:00Z,29.6817,-94.9850,1.0,7.87,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T09:42:00Z,29.6817,-94.9850,1.0,8.43,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T09:48:00Z,29.6817,-94.9850,1.0,8.43,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T09:54:00Z,29.6817,-94.9850,1.0,8.39,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T10:42:00Z,29.6817,-94.9850,1.0,7.51,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T10:48:00Z,29.6817,-94.9850,1.0,7.48,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T10:54:00Z,29.6817,-94.9850,1.0,7.84,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T11:42:00Z,29.6817,-94.9850,1.0,7.96,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T11:48:00Z,29.6817,-94.9850,1.0,7.96,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T11:54:00Z,29.6817,-94.9850,1.0,7.58,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T12:42:00Z,29.6817,-94.9850,1.0,7.52,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T12:48:00Z,29.6817,-94.9850,1.0,7.49,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-08-01T12:54:00Z,29.6817,-94.9850,1.0,7.46,1111122 
