owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T00:42:00Z,29.6817,-94.985,0,0.9,307,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T01:42:00Z,29.6817,-94.985,0,0.3,156,0.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T02:42:00Z,29.6817,-94.985,0,2,174,2.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T03:42:00Z,29.6817,-94.985,0,1,211,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T04:42:00Z,29.6817,-94.985,0,2.3,228,2.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T05:42:00Z,29.6817,-94.985,0,2.9,246,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T06:42:00Z,29.6817,-94.985,0,2.8,268,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T07:42:00Z,29.6817,-94.985,0,2.7,275,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T08:42:00Z,29.6817,-94.985,0,2.8,265,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T09:42:00Z,29.6817,-94.985,0,0.8,287,1.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T10:42:00Z,29.6817,-94.985,0,0.5,63,1.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T11:42:00Z,29.6817,-94.985,0,1.2,283,1.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T12:42:00Z,29.6817,-94.985,0,0.1,156,1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T13:42:00Z,29.6817,-94.985,0,0.8,108,1.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T14:42:00Z,29.6817,-94.985,0,2.1,81,3.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T15:42:00Z,29.6817,-94.985,0,2.6,104,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T16:42:00Z,29.6817,-94.985,0,2.5,105,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T17:42:00Z,29.6817,-94.985,0,2.2,128,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T18:42:00Z,29.6817,-94.985,0,3,131,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T19:42:00Z,29.6817,-94.985,0,3,148,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T20:42:00Z,29.6817,-94.985,0,3.2,157,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T21:42:00Z,29.6817,-94.985,0,2.8,136,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-01T22:42:00Z,29.6817,-94.985,0,2.6,145,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T00:42:00Z,29.6817,-94.985,0,1.3,160,2.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T01:42:00Z,29.6817,-94.985,0,2,154,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T02:42:00Z,29.6817,-94.985,0,2,168,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T03:42:00Z,29.6817,-94.985,0,0.7,152,1.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T04:42:00Z,29.6817,-94.985,0,1.2,181,1.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T05:42:00Z,29.6817,-94.985,0,0,312,0.2,'1114422
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T06:42:00Z,29.6817,-94.985,0,0.7,318,0.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T07:42:00Z,29.6817,-94.985,0,1.2,125,1.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T08:42:00Z,29.6817,-94.985,0,1,77,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T09:42:00Z,29.6817,-94.985,0,0,340,0.5,'1114422
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T10:42:00Z,29.6817,-94.985,0,0.5,331,0.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T11:42:00Z,29.6817,-94.985,0,1.2,52,1.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T12:42:00Z,29.6817,-94.985,0,0.6,1,0.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T13:42:00Z,29.6817,-94.985,0,1,11,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T14:42:00Z,29.6817,-94.985,0,0.5,308,0.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T15:42:00Z,29.6817,-94.985,0,0.9,9,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T16:42:00Z,29.6817,-94.985,0,0.6,27,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T17:42:00Z,29.6817,-94.985,0,2.7,165,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T18:42:00Z,29.6817,-94.985,0,3.3,169,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T19:42:00Z,29.6817,-94.985,0,2.9,157,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T20:36:00Z,29.6817,-94.985,0,2.1,152,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T21:42:00Z,29.6817,-94.985,0,3.4,163,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T22:42:00Z,29.6817,-94.985,0,2.7,162,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-02T23:42:00Z,29.6817,-94.985,0,2.8,147,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T00:42:00Z,29.6817,-94.985,0,1.4,148,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T01:42:00Z,29.6817,-94.985,0,2,191,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T02:42:00Z,29.6817,-94.985,0,2,167,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T03:42:00Z,29.6817,-94.985,0,1.7,171,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T04:42:00Z,29.6817,-94.985,0,1.2,158,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T05:42:00Z,29.6817,-94.985,0,1.4,174,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T06:42:00Z,29.6817,-94.985,0,1.1,195,1.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T07:42:00Z,29.6817,-94.985,0,0.9,172,1.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T08:42:00Z,29.6817,-94.985,0,0.9,16,1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T09:42:00Z,29.6817,-94.985,0,0.8,307,1.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T10:42:00Z,29.6817,-94.985,0,0.8,286,1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T11:42:00Z,29.6817,-94.985,0,1.3,0,1.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T12:42:00Z,29.6817,-94.985,0,1.4,7,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T13:42:00Z,29.6817,-94.985,0,1.2,11,1.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T14:42:00Z,29.6817,-94.985,0,2,4,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T15:42:00Z,29.6817,-94.985,0,1.5,5,2.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T16:42:00Z,29.6817,-94.985,0,1.2,108,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T17:42:00Z,29.6817,-94.985,0,1.8,148,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T18:42:00Z,29.6817,-94.985,0,2.2,125,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T19:42:00Z,29.6817,-94.985,0,3.4,164,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T20:42:00Z,29.6817,-94.985,0,3,150,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T21:42:00Z,29.6817,-94.985,0,3,155,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T22:42:00Z,29.6817,-94.985,0,2.8,164,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-03T23:42:00Z,29.6817,-94.985,0,3.1,133,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T00:36:00Z,29.6817,-94.985,0,2.3,137,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T01:42:00Z,29.6817,-94.985,0,2,140,3.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T02:42:00Z,29.6817,-94.985,0,1.1,144,2.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T03:42:00Z,29.6817,-94.985,0,1.7,155,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T04:42:00Z,29.6817,-94.985,0,1.1,137,2.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T05:42:00Z,29.6817,-94.985,0,1.3,176,1.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T06:42:00Z,29.6817,-94.985,0,1.8,175,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T07:42:00Z,29.6817,-94.985,0,1,152,1.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T08:42:00Z,29.6817,-94.985,0,0.4,53,0.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T09:42:00Z,29.6817,-94.985,0,1.1,10,1.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T10:42:00Z,29.6817,-94.985,0,0.6,333,0.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T11:42:00Z,29.6817,-94.985,0,0.6,333,0.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T12:42:00Z,29.6817,-94.985,0,1.8,6,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T13:42:00Z,29.6817,-94.985,0,2,32,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T14:42:00Z,29.6817,-94.985,0,3.1,61,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T15:42:00Z,29.6817,-94.985,0,2.8,74,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T16:42:00Z,29.6817,-94.985,0,2.4,101,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T17:42:00Z,29.6817,-94.985,0,2.8,119,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T18:42:00Z,29.6817,-94.985,0,3.1,131,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T19:42:00Z,29.6817,-94.985,0,3.2,128,5.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T20:42:00Z,29.6817,-94.985,0,3.6,157,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T21:42:00Z,29.6817,-94.985,0,2.6,117,4.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-04T22:42:00Z,29.6817,-94.985,0,2.3,150,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T00:42:00Z,29.6817,-94.985,0,2.8,135,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T01:42:00Z,29.6817,-94.985,0,2.1,149,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T02:42:00Z,29.6817,-94.985,0,1.8,162,2.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T03:42:00Z,29.6817,-94.985,0,1.6,182,2.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T04:42:00Z,29.6817,-94.985,0,1.1,189,1.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T05:42:00Z,29.6817,-94.985,0,0.3,149,0.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T06:42:00Z,29.6817,-94.985,0,0.6,118,0.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T07:42:00Z,29.6817,-94.985,0,0.1,162,0.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T08:42:00Z,29.6817,-94.985,0,0.6,358,0.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T09:42:00Z,29.6817,-94.985,0,1.4,5,2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T10:42:00Z,29.6817,-94.985,0,1.4,0,1.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T11:42:00Z,29.6817,-94.985,0,0.7,66,0.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T12:42:00Z,29.6817,-94.985,0,0.9,359,1.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T13:42:00Z,29.6817,-94.985,0,1.5,354,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T14:42:00Z,29.6817,-94.985,0,1.3,318,1.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T15:54:00Z,29.6817,-94.985,0,1.9,317,2.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T16:42:00Z,29.6817,-94.985,0,2.5,305,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T17:42:00Z,29.6817,-94.985,0,0.8,270,1.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T18:42:00Z,29.6817,-94.985,0,1.5,125,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T19:42:00Z,29.6817,-94.985,0,2.1,81,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T20:42:00Z,29.6817,-94.985,0,2.5,116,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T21:42:00Z,29.6817,-94.985,0,1.8,102,2.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T22:42:00Z,29.6817,-94.985,0,2.5,153,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-05T23:42:00Z,29.6817,-94.985,0,3.2,162,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-06T00:42:00Z,29.6817,-94.985,0,3,164,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-06T01:42:00Z,29.6817,-94.985,0,2.6,200,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-09-07T15:00:00Z,29.6817,-94.985,0,5.8,61,7.7,'1111122
