owner,sensor,date,latitude,longitude,air_pressure(mBar),qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T00:00:00Z,29.6817,-94.9850,1014.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T00:36:00Z,29.6817,-94.9850,1014.7,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T00:42:00Z,29.6817,-94.9850,1014.7,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T00:48:00Z,29.6817,-94.9850,1014.7,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T00:54:00Z,29.6817,-94.9850,1014.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T01:00:00Z,29.6817,-94.9850,1014.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T01:36:00Z,29.6817,-94.9850,1014.5,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T01:42:00Z,29.6817,-94.9850,1014.4,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T01:48:00Z,29.6817,-94.9850,1014.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T01:54:00Z,29.6817,-94.9850,1014.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T02:00:00Z,29.6817,-94.9850,1014.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T02:36:00Z,29.6817,-94.9850,1014.1,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T02:42:00Z,29.6817,-94.9850,1014.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T02:48:00Z,29.6817,-94.9850,1014.2,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T02:54:00Z,29.6817,-94.9850,1014.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T03:00:00Z,29.6817,-94.9850,1014.4,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T03:36:00Z,29.6817,-94.9850,1014.7,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T03:42:00Z,29.6817,-94.9850,1014.7,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T03:48:00Z,29.6817,-94.9850,1014.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T03:54:00Z,29.6817,-94.9850,1014.8,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T04:00:00Z,29.6817,-94.9850,1014.9,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T04:36:00Z,29.6817,-94.9850,1015.6,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T04:42:00Z,29.6817,-94.9850,1015.7,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T04:48:00Z,29.6817,-94.9850,1015.9,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T04:54:00Z,29.6817,-94.9850,1015.9,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T05:00:00Z,29.6817,-94.9850,1016.0,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T05:36:00Z,29.6817,-94.9850,1016.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T05:42:00Z,29.6817,-94.9850,1016.4,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T05:48:00Z,29.6817,-94.9850,1016.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T05:54:00Z,29.6817,-94.9850,1016.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T06:00:00Z,29.6817,-94.9850,1016.3,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T06:42:00Z,29.6817,-94.9850,1016.1,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T06:48:00Z,29.6817,-94.9850,1016.1,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T06:54:00Z,29.6817,-94.9850,1015.9,1111122 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-07-01T07:00:00Z,29.6817,-94.9850,1015.9,1111122 
