owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-03T21:42:00Z,29.6817,-94.985,0,4,144,7.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-03T22:42:00Z,29.6817,-94.985,0,3.2,138,6.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-03T23:42:00Z,29.6817,-94.985,0,2.3,143,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T00:42:00Z,29.6817,-94.985,0,2.4,145,5.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T01:42:00Z,29.6817,-94.985,0,3.1,156,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T02:42:00Z,29.6817,-94.985,0,2.2,134,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T03:42:00Z,29.6817,-94.985,0,2.1,138,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T04:36:00Z,29.6817,-94.985,0,2.3,136,4.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T05:42:00Z,29.6817,-94.985,0,4.7,123,5.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T06:42:00Z,29.6817,-94.985,0,2.3,135,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T07:42:00Z,29.6817,-94.985,0,1.4,140,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T08:42:00Z,29.6817,-94.985,0,1.7,227,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T09:42:00Z,29.6817,-94.985,0,0.8,211,1.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T10:42:00Z,29.6817,-94.985,0,2.1,214,3.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T11:42:00Z,29.6817,-94.985,0,2,252,2.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T12:42:00Z,29.6817,-94.985,0,3.6,269,4.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T13:42:00Z,29.6817,-94.985,0,4.9,291,6.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T14:36:00Z,29.6817,-94.985,0,1.8,287,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T15:42:00Z,29.6817,-94.985,0,5.1,37,6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T16:42:00Z,29.6817,-94.985,0,2.4,75,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T17:42:00Z,29.6817,-94.985,0,1.2,63,1.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T18:42:00Z,29.6817,-94.985,0,2.8,84,3.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T19:42:00Z,29.6817,-94.985,0,5,93,7.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T20:42:00Z,29.6817,-94.985,0,4.4,121,6.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T21:42:00Z,29.6817,-94.985,0,4.7,134,6.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T22:42:00Z,29.6817,-94.985,0,0.7,38,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-04T23:42:00Z,29.6817,-94.985,0,4,91,5.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T00:42:00Z,29.6817,-94.985,0,3.8,80,5.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T01:42:00Z,29.6817,-94.985,0,4.2,125,5.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T02:42:00Z,29.6817,-94.985,0,3.9,153,5.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T03:42:00Z,29.6817,-94.985,0,3.8,164,7.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T04:42:00Z,29.6817,-94.985,0,5.3,160,8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T05:42:00Z,29.6817,-94.985,0,1.4,241,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T06:42:00Z,29.6817,-94.985,0,1.8,188,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T07:42:00Z,29.6817,-94.985,0,2.4,197,3.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T08:42:00Z,29.6817,-94.985,0,1.2,247,1.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T09:42:00Z,29.6817,-94.985,0,0.2,271,0.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T10:42:00Z,29.6817,-94.985,0,1.6,24,2.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T11:42:00Z,29.6817,-94.985,0,6,61,7.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T12:42:00Z,29.6817,-94.985,0,6.1,53,7.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T13:42:00Z,29.6817,-94.985,0,3.1,52,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T14:42:00Z,29.6817,-94.985,0,3.1,30,3.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T15:42:00Z,29.6817,-94.985,0,0.2,36,1.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T16:42:00Z,29.6817,-94.985,0,1.1,137,2.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T17:42:00Z,29.6817,-94.985,0,2.3,105,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T18:42:00Z,29.6817,-94.985,0,1.9,93,2.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T19:42:00Z,29.6817,-94.985,0,2,120,3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T20:42:00Z,29.6817,-94.985,0,2.3,113,3.2,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-05T21:42:00Z,29.6817,-94.985,0,2.7,107,3.4,'1111122
